protocol,model,seed,endpoint,budget,N,k,diagnostic_only,U,regret_raw,regret_display,improvement_over_random,oracle_improvement_fraction,cutoff_score,strictly_selected_count,cutoff_tied_count,selected_from_cutoff_tie
loco_log_variant,global_stats,45,J,50%,69,34,True,0.3867782191916965,0.0007342091779791171,0.0007342091779791171,0.09826015359146983,0.9925833233586336,0.5128572442879279,33,1,1
loco_log_variant,global_stats,46,terminal,10%,69,6,True,0.007140650549748291,0.0018589669683327275,0.0018589669683327275,0.19368495595509833,0.990493353408581,0.0359235554933548,5,1,1
loco_log_variant,global_stats,46,terminal,25%,69,17,True,0.03074239125228761,0.0,0.0,0.170083215252559,1.0,0.08210045099258423,16,1,1
loco_log_variant,global_stats,46,terminal,50%,69,34,True,0.08832982213660966,0.0004657695398611189,0.0004657695398611189,0.11249578436823697,0.9958767428054323,0.225347638130188,33,1,1
loco_log_variant,global_stats,46,J,10%,69,6,True,0.28897067469095217,0.0002971494428089527,0.0002971494428089527,0.1960676980922142,0.9984867482823984,0.3037297070026398,5,1,1
loco_log_variant,global_stats,46,J,25%,69,17,True,0.32565115213162477,0.0,0.0,0.1593872206515416,1.0,0.3978450239946445,16,1,1
loco_log_variant,global_stats,46,J,50%,69,34,True,0.3867782191916965,0.0007342091779791171,0.0007342091779791171,0.09826015359146983,0.9925833233586336,0.518353924403588,33,1,1
loco_external_fire,fire_only,42,terminal,10%,49,4,True,0.21659880964195025,0.030240879339330312,0.030240879339330312,-0.003997885719353111,-0.15234106966782035,0.2126712054014206,0,17,4
loco_external_fire,fire_only,42,terminal,25%,49,12,True,0.2165988096419503,0.024249589326334975,0.024249589326334975,-0.003997885719353167,-0.19740984743500242,0.2126712054014206,0,17,12
loco_external_fire,fire_only,42,terminal,50%,49,24,True,0.2148132955771871,0.015686700566827,0.015686700566827,-0.0022123716545899563,-0.16419160234249117,0.21267454326152802,17,32,7
loco_external_fire,fire_only,42,J,10%,49,4,True,0.44863820430279394,0.02347033573702595,0.02347033573702595,0.0016581593321313703,0.06598721203032142,0.45091089693208536,0,32,4
loco_external_fire,fire_only,42,J,25%,49,12,True,0.44863820430279394,0.017246314411103247,0.017246314411103247,0.0016581593321313703,0.08771253591361035,0.45091089693208536,0,32,12
loco_external_fire,fire_only,42,J,50%,49,24,True,0.44863820430279394,0.009646765700179194,0.009646765700179194,0.0016581593321313703,0.14667583618575014,0.45091089693208536,0,32,24
loco_external_fire,fire_only,43,terminal,10%,49,4,True,0.2104770471341908,0.024119116831570864,0.024119116831570864,0.002123876788406337,0.08093119326102942,0.21432709693908691,0,32,4
loco_external_fire,fire_only,43,terminal,25%,49,12,True,0.2104770471341908,0.01812782681857547,0.01812782681857547,0.002123876788406337,0.1048739814498434,0.21432709693908691,0,32,12
loco_external_fire,fire_only,43,terminal,50%,49,24,True,0.2104770471341908,0.011350452123830707,0.011350452123830707,0.002123876788406337,0.15762393824878995,0.21432709693908691,0,32,24
loco_external_fire,fire_only,43,J,10%,49,4,True,0.4534176047307019,0.028249736164933925,0.028249736164933925,-0.0031212410957766057,-0.12421122264530728,0.4509598328421513,0,17,4
loco_external_fire,fire_only,43,J,25%,49,12,True,0.4534176047307019,0.022025714839011223,0.022025714839011223,-0.0031212410957766057,-0.16510594995502642,0.4509598328421513,0,17,12
loco_external_fire,fire_only,43,J,50%,49,24,True,0.45202361293922877,0.013032174336614022,0.013032174336614022,-0.0017272493043034576,-0.15278732936015169,0.450965046385924,17,32,7
loco_external_fire,fire_only,44,terminal,10%,49,4,True,0.2104770471341908,0.024119116831570864,0.024119116831570864,0.002123876788406337,0.08093119326102942,0.2154533714056015,0,32,4
loco_external_fire,fire_only,44,terminal,25%,49,12,True,0.2104770471341908,0.01812782681857547,0.01812782681857547,0.002123876788406337,0.1048739814498434,0.2154533714056015,0,32,12
loco_external_fire,fire_only,44,terminal,50%,49,24,True,0.2104770471341908,0.011350452123830707,0.011350452123830707,0.002123876788406337,0.15762393824878995,0.2154533714056015,0,32,24
loco_external_fire,fire_only,44,J,10%,49,4,True,0.44863820430279394,0.02347033573702595,0.02347033573702595,0.0016581593321313703,0.06598721203032142,0.4504556634773811,0,32,4
loco_external_fire,fire_only,44,J,25%,49,12,True,0.44863820430279394,0.017246314411103247,0.017246314411103247,0.0016581593321313703,0.08771253591361035,0.4504556634773811,0,32,12
loco_external_fire,fire_only,44,J,50%,49,24,True,0.44863820430279394,0.009646765700179194,0.009646765700179194,0.0016581593321313703,0.14667583618575014,0.4504556634773811,0,32,24
loco_external_fire,fire_only,45,terminal,10%,49,4,True,0.21659880964195025,0.030240879339330312,0.030240879339330312,-0.003997885719353111,-0.15234106966782035,0.2147177755832672,0,17,4
loco_external_fire,fire_only,45,terminal,25%,49,12,True,0.2165988096419503,0.024249589326334975,0.024249589326334975,-0.003997885719353167,-0.19740984743500242,0.2147177755832672,0,17,12
loco_external_fire,fire_only,45,terminal,50%,49,24,True,0.2148132955771871,0.015686700566827,0.015686700566827,-0.0022123716545899563,-0.16419160234249117,0.21472591161727905,17,32,7
loco_external_fire,fire_only,45,J,10%,49,4,True,0.4534176047307019,0.028249736164933925,0.028249736164933925,-0.0031212410957766057,-0.12421122264530728,0.4496448407570521,0,17,4
loco_external_fire,fire_only,45,J,25%,49,12,True,0.4534176047307019,0.022025714839011223,0.022025714839011223,-0.0031212410957766057,-0.16510594995502642,0.4496448407570521,0,17,12
loco_external_fire,fire_only,45,J,50%,49,24,True,0.45202361293922877,0.013032174336614022,0.013032174336614022,-0.0017272493043034576,-0.15278732936015169,0.44965823491414386,17,32,7
loco_external_fire,fire_only,46,terminal,10%,49,4,True,0.21659880964195025,0.030240879339330312,0.030240879339330312,-0.003997885719353111,-0.15234106966782035,0.21986252069473267,0,17,4
loco_external_fire,fire_only,46,terminal,25%,49,12,True,0.2165988096419503,0.024249589326334975,0.024249589326334975,-0.003997885719353167,-0.19740984743500242,0.21986252069473267,0,17,12
loco_external_fire,fire_only,46,terminal,50%,49,24,True,0.2148132955771871,0.015686700566827,0.015686700566827,-0.0022123716545899563,-0.16419160234249117,0.21986348927021027,17,32,7
loco_external_fire,fire_only,46,J,10%,49,4,True,0.44863820430279394,0.02347033573702595,0.02347033573702595,0.0016581593321313703,0.06598721203032142,0.45212752434114617,0,32,4
loco_external_fire,fire_only,46,J,25%,49,12,True,0.44863820430279394,0.017246314411103247,0.017246314411103247,0.0016581593321313703,0.08771253591361035,0.45212752434114617,0,32,12
loco_external_fire,fire_only,46,J,50%,49,24,True,0.44863820430279394,0.009646765700179194,0.009646765700179194,0.0016581593321313703,0.14667583618575014,0.45212752434114617,0,32,24
loco_external_fire,global_stats,42,terminal,10%,49,4,True,0.19794156774878502,0.011583637446165085,0.011583637446165085,0.014659356173812116,0.5586007597339366,0.1968735307455063,3,1,1
loco_external_fire,global_stats,42,terminal,25%,49,12,True,0.2023537096877893,0.010004489372173964,0.010004489372173964,0.010247214234807844,0.5059927023262922,0.20011675357818604,11,1,1
loco_external_fire,global_stats,42,terminal,50%,49,24,True,0.20330991223454475,0.004183317224184663,0.004183317224184663,0.00929101168805238,0.6895342802278279,0.20514996349811554,23,1,1
loco_external_fire,global_stats,42,J,10%,49,4,True,0.4393704056429366,0.01420253707716862,0.01420253707716862,0.0109259579919887,0.43480351536846334,0.4369349341839552,3,1,1
loco_external_fire,global_stats,42,J,25%,49,12,True,0.4422772735046843,0.010885383612993627,0.010885383612993627,0.008019090130240991,0.4241900747494121,0.43991661742329596,11,1,1
loco_external_fire,global_stats,42,J,50%,49,24,True,0.4434456736780703,0.004454235075455559,0.004454235075455559,0.006850689956855005,0.605991630840105,0.44403686535855136,23,1,1
loco_external_fire,global_stats,43,terminal,10%,49,4,True,0.19794156774878502,0.011583637446165085,0.011583637446165085,0.014659356173812116,0.5586007597339366,0.20369979739189148,3,1,1
loco_external_fire,global_stats,43,terminal,25%,49,12,True,0.20348293706774712,0.01113371675213179,0.01113371675213179,0.009117986854850019,0.45023307825355385,0.20474228262901306,11,1,1
loco_external_fire,global_stats,43,terminal,50%,49,24,True,0.20428934196631113,0.005162746955951036,0.005162746955951036,0.008311581956286007,0.6168457078955256,0.20748955011367798,23,1,1
loco_external_fire,global_stats,43,J,10%,49,4,True,0.4393704056429366,0.01420253707716862,0.01420253707716862,0.0109259579919887,0.43480351536846334,0.44319236824909847,3,1,1
loco_external_fire,global_stats,43,J,25%,49,12,True,0.4422772735046843,0.010885383612993627,0.010885383612993627,0.008019090130240991,0.4241900747494121,0.44453647298117477,11,1,1
loco_external_fire,global_stats,43,J,50%,49,24,True,0.443281493568793,0.004290054966178236,0.004290054966178236,0.007014870066132328,0.6205145143451332,0.4476351658503214,23,1,1
loco_external_fire,global_stats,44,terminal,10%,49,4,True,0.19794156774878502,0.011583637446165085,0.011583637446165085,0.014659356173812116,0.5586007597339366,0.19856232404708862,3,1,1
loco_external_fire,global_stats,44,terminal,25%,49,12,True,0.20185136049985886,0.00950214018424353,0.00950214018424353,0.010749563422738279,0.5307979827945116,0.20117422938346863,11,1,1
loco_external_fire,global_stats,44,terminal,50%,49,24,True,0.20330991223454475,0.004183317224184663,0.004183317224184663,0.00929101168805238,0.6895342802278279,0.20430149137973785,23,1,1
loco_external_fire,global_stats,44,J,10%,49,4,True,0.4332408826798201,0.00807301411405209,0.00807301411405209,0.01705548095510523,0.6787306962938303,0.43826525285840034,3,1,1
loco_external_fire,global_stats,44,J,25%,49,12,True,0.44106514861600266,0.009673258724311962,0.009673258724311962,0.009231215018922656,0.48830848953022293,0.44035982179145017,11,1,1
loco_external_fire,global_stats,44,J,50%,49,24,True,0.4434456736780703,0.004454235075455559,0.004454235075455559,0.006850689956855005,0.605991630840105,0.4445210412144661,23,1,1
loco_external_fire,global_stats,45,terminal,10%,49,4,True,0.1975894533097744,0.011231523007154465,0.011231523007154465,0.015011470612822736,0.5720182243764832,0.19302435219287872,3,1,1
loco_external_fire,global_stats,45,terminal,25%,49,12,True,0.20083698630332947,0.008487765987714141,0.008487765987714141,0.011763937619267667,0.5808863218406984,0.1961585432291031,11,1,1
loco_external_fire,global_stats,45,terminal,50%,49,24,True,0.20428934196631113,0.005162746955951036,0.005162746955951036,0.008311581956286007,0.6168457078955256,0.2028047740459442,23,1,1
loco_external_fire,global_stats,45,J,10%,49,4,True,0.4393704056429366,0.01420253707716862,0.01420253707716862,0.0109259579919887,0.43480351536846334,0.4372462126115958,3,1,1
loco_external_fire,global_stats,45,J,25%,49,12,True,0.4421115775696105,0.01071968767791981,0.01071968767791981,0.008184786065314809,0.43295498073538885,0.4396855168044567,11,1,1
loco_external_fire,global_stats,45,J,50%,49,24,True,0.443281493568793,0.004290054966178236,0.004290054966178236,0.007014870066132328,0.6205145143451332,0.44377951386074227,23,1,1
loco_external_fire,global_stats,46,terminal,10%,49,4,True,0.1975894533097744,0.011231523007154465,0.011231523007154465,0.015011470612822736,0.5720182243764832,0.19895678758621216,3,1,1
loco_external_fire,global_stats,46,terminal,25%,49,12,True,0.20083698630332947,0.008487765987714141,0.008487765987714141,0.011763937619267667,0.5808863218406984,0.202179953455925,11,1,1
loco_external_fire,global_stats,46,terminal,50%,49,24,True,0.20486700472732386,0.005740409716963768,0.005740409716963768,0.0077339191952732755,0.5739743512012332,0.20597371459007263,23,1,1
loco_external_fire,global_stats,46,J,10%,49,4,True,0.43599770848328867,0.010829839917520678,0.010829839917520678,0.014298655151636641,0.5690215475413325,0.4397660036881765,3,1,1
loco_external_fire,global_stats,46,J,25%,49,12,True,0.44106514861600266,0.009673258724311962,0.009673258724311962,0.009231215018922656,0.48830848953022293,0.44240920009712376,11,1,1
loco_external_fire,global_stats,46,J,50%,49,24,True,0.44403420165181157,0.005042763049196819,0.005042763049196819,0.006262161983113745,0.5539321990385503,0.4461572006344795,23,1,1
loco_bilinear,fire_only,42,terminal,10%,77,7,True,0.13659372180700302,0.004314282110759182,0.004314282110759182,0.2368420257970884,0.982110017572471,0.21321512758731842,6,1,1
loco_bilinear,fire_only,42,terminal,25%,77,19,True,0.2104558376105208,0.0129362548652448,0.0129362548652448,0.16297990999357062,0.9264635238289385,0.2675200402736664,18,1,1
loco_bilinear,fire_only,42,terminal,50%,77,38,True,0.2764998052857424,0.009691564660323282,0.009691564660323282,0.09693594231834901,0.9091082129280037,0.3573359251022339,37,1,1
loco_bilinear,fire_only,42,J,10%,77,7,True,0.4258059804549529,0.006195394641586638,0.006195394641586638,0.1389785841687935,0.9573243449524877,0.4729970894753933,6,1,1
loco_bilinear,fire_only,42,J,25%,77,19,True,0.46358781133108495,0.004295472284419455,0.004295472284419455,0.10119675329266142,0.9592816223098749,0.5185081742703914,18,1,1
loco_bilinear,fire_only,42,J,50%,77,38,True,0.5077717434533201,0.006290196290795191,0.006290196290795191,0.057012821170426276,0.9006335472926156,0.5644185250004132,37,1,1
loco_bilinear,fire_only,43,terminal,10%,77,7,True,0.13659372180700302,0.004314282110759182,0.004314282110759182,0.2368420257970884,0.982110017572471,0.1863182932138443,6,1,1
loco_bilinear,fire_only,43,terminal,25%,77,19,True,0.20542179479410774,0.007902212048831736,0.007902212048831736,0.16801395280998369,0.9550796707330802,0.26501163840293884,18,1,1
loco_bilinear,fire_only,43,terminal,50%,77,38,True,0.2731226586589688,0.006314418033549651,0.006314418033549651,0.10031308894512264,0.9407805901828628,0.36021167039871216,37,1,1
loco_bilinear,fire_only,43,J,10%,77,7,True,0.4243971999113758,0.004786614098009567,0.004786614098009567,0.14038736471237057,0.9670284293560513,0.472754442691803,6,1,1
loco_bilinear,fire_only,43,J,25%,77,19,True,0.4626042615851028,0.0033119225384373174,0.0033119225384373174,0.10218030303864356,0.9686050557724051,0.514608974630634,18,1,1
loco_bilinear,fire_only,43,J,50%,77,38,True,0.5070715206250418,0.005589973462516884,0.005589973462516884,0.05771304399870458,0.9116949920129601,0.5574253045022488,37,1,1
loco_bilinear,fire_only,44,terminal,10%,77,7,True,0.13659372180700302,0.004314282110759182,0.004314282110759182,0.2368420257970884,0.982110017572471,0.2075517177581787,6,1,1
loco_bilinear,fire_only,44,terminal,25%,77,19,True,0.2063208704716281,0.00880128772635208,0.00880128772635208,0.16711487713246334,0.9499688517344855,0.2877994179725647,18,1,1
loco_bilinear,fire_only,44,terminal,50%,77,38,True,0.2801261016804921,0.013317861055072988,0.013317861055072988,0.0933096459235993,0.8750991987673796,0.3612011671066284,37,1,1
loco_bilinear,fire_only,44,J,10%,77,7,True,0.4258059804549529,0.006195394641586638,0.006195394641586638,0.1389785841687935,0.9573243449524877,0.475411968678236,6,1,1
loco_bilinear,fire_only,44,J,25%,77,19,True,0.46358781133108495,0.004295472284419455,0.004295472284419455,0.10119675329266142,0.9592816223098749,0.5210829079151154,18,1,1
loco_bilinear,fire_only,44,J,50%,77,38,True,0.5067863557830844,0.005304808620559487,0.005304808620559487,0.05799820884066198,0.9161997510812319,0.5666493254403273,37,1,1
loco_bilinear,fire_only,45,terminal,10%,77,7,True,0.13227943969624384,0.0,0.0,0.2411563079078476,1.0,0.20992693305015564,6,1,1
loco_bilinear,fire_only,45,terminal,25%,77,19,True,0.20926008216644587,0.011740499421169864,0.011740499421169864,0.16417566543764556,0.9332608266523295,0.2588669955730438,18,1,1
loco_bilinear,fire_only,45,terminal,50%,77,38,True,0.2816790740348791,0.014870833409459938,0.014870833409459938,0.09175667356921235,0.8605347360092137,0.37192076444625854,37,1,1
loco_bilinear,fire_only,45,J,10%,77,7,True,0.4258059804549529,0.006195394641586638,0.006195394641586638,0.1389785841687935,0.9573243449524877,0.46764318471153576,6,1,1
loco_bilinear,fire_only,45,J,25%,77,19,True,0.46288221617343656,0.003589877126771057,0.003589877126771057,0.10190234845030982,0.9659702209605199,0.5196468103677034,18,1,1
loco_bilinear,fire_only,45,J,50%,77,38,True,0.5070715206250418,0.005589973462516884,0.005589973462516884,0.05771304399870458,0.9116949920129601,0.5648366736869017,37,1,1
loco_bilinear,fire_only,46,terminal,10%,77,7,True,0.13659372180700302,0.004314282110759182,0.004314282110759182,0.2368420257970884,0.982110017572471,0.21256062388420105,6,1,1
loco_bilinear,fire_only,46,terminal,25%,77,19,True,0.2062101509225996,0.008690568177323582,0.008690568177323582,0.16722559668149184,0.9505982398814893,0.3120570480823517,18,1,1
loco_bilinear,fire_only,46,terminal,50%,77,38,True,0.2750329585059693,0.00822471788055018,0.00822471788055018,0.09840278909812211,0.9228649518909291,0.40440958738327026,37,1,1
loco_bilinear,fire_only,46,J,10%,77,7,True,0.4243971999113758,0.004786614098009567,0.004786614098009567,0.14038736471237057,0.9670284293560513,0.47949044952789943,6,1,1
loco_bilinear,fire_only,46,J,25%,77,19,True,0.4626042615851028,0.0033119225384373174,0.0033119225384373174,0.10218030303864356,0.9686050557724051,0.5194714655478795,18,1,1
loco_bilinear,fire_only,46,J,50%,77,38,True,0.5036176665784105,0.00213611941588554,0.00213611941588554,0.06116689804533593,0.9662556462305435,0.5656615309417248,37,1,1
loco_bilinear,global_stats,42,terminal,10%,77,7,True,0.13659372180700302,0.004314282110759182,0.004314282110759182,0.2368420257970884,0.982110017572471,0.22752493619918823,6,1,1
loco_bilinear,global_stats,42,terminal,25%,77,19,True,0.2012910360568448,0.0037714533115688065,0.0037714533115688065,0.17214471154724661,0.9785610758704543,0.32013729214668274,18,1,1
loco_bilinear,global_stats,42,terminal,50%,77,38,True,0.2700653505560599,0.003257109930640767,0.003257109930640767,0.10337039704803153,0.9694533800617484,0.40647339820861816,37,1,1
loco_bilinear,global_stats,42,J,10%,77,7,True,0.4243971999113758,0.004786614098009567,0.004786614098009567,0.14038736471237057,0.9670284293560513,0.47546103919545807,6,1,1
loco_bilinear,global_stats,42,J,25%,77,19,True,0.46283168788476464,0.0035393488380991434,0.0035393488380991434,0.10195287673898173,0.9664491973817254,0.5205762535333633,18,1,1
loco_bilinear,global_stats,42,J,50%,77,38,True,0.5062391993851122,0.004757652222587283,0.004757652222587283,0.058545365238634184,0.9248432000022471,0.5685233995318413,37,1,1
loco_bilinear,global_stats,43,terminal,10%,77,7,True,0.14608311546700342,0.013803675770759583,0.013803675770759583,0.227352632137088,0.9427604615010347,0.20506830513477325,6,1,1
loco_bilinear,global_stats,43,terminal,25%,77,19,True,0.20090632101422862,0.0033867382689526104,0.0033867382689526104,0.1725294265898628,0.9807479985044542,0.2806625962257385,18,1,1
loco_bilinear,global_stats,43,terminal,50%,77,38,True,0.27060811829410103,0.0037998776686818947,0.0037998776686818947,0.1028276293099904,0.9643630637501264,0.38586217164993286,37,1,1
loco_bilinear,global_stats,43,J,10%,77,7,True,0.41961058581336624,0.0,0.0,0.14517397881038013,1.0,0.46912236015001935,6,1,1
loco_bilinear,global_stats,43,J,25%,77,19,True,0.46283168788476464,0.0035393488380991434,0.0035393488380991434,0.10195287673898173,0.9664491973817254,0.5139673215647539,18,1,1
loco_bilinear,global_stats,43,J,50%,77,38,True,0.5067481808184663,0.005266633655941377,0.005266633655941377,0.05803638380528009,0.9168028023440171,0.5662842929363251,37,1,1
loco_bilinear,global_stats,44,terminal,10%,77,7,True,0.15131937925304687,0.019039939556803026,0.019039939556803026,0.22211636835104456,0.9210473086025238,0.20559418201446533,6,1,1
loco_bilinear,global_stats,44,terminal,25%,77,19,True,0.20294446262874102,0.005424879883465017,0.005424879883465017,0.1704912849753504,0.9691621296552319,0.289943128824234,18,1,1
loco_bilinear,global_stats,44,terminal,50%,77,38,True,0.27036331652810697,0.003555075902687832,0.003555075902687832,0.10307243107598446,0.9666589231669936,0.3760805130004883,37,1,1
loco_bilinear,global_stats,44,J,10%,77,7,True,0.41961058581336624,0.0,0.0,0.14517397881038013,1.0,0.46957553798953694,6,1,1
loco_bilinear,global_stats,44,J,25%,77,19,True,0.46283168788476464,0.0035393488380991434,0.0035393488380991434,0.10195287673898173,0.9664491973817254,0.5160835161805153,18,1,1
loco_bilinear,global_stats,44,J,50%,77,38,True,0.5018674459912928,0.0003858988287679388,0.0003858988287679388,0.06291711863245353,0.9939039425884503,0.560667076210181,37,1,1
loco_bilinear,global_stats,45,terminal,10%,77,7,True,0.13227943969624384,0.0,0.0,0.2411563079078476,1.0,0.22180058062076569,6,1,1
loco_bilinear,global_stats,45,terminal,25%,77,19,True,0.20233448281099922,0.0048149000657232155,0.0048149000657232155,0.1711012647930922,0.9726295757437214,0.2936803996562958,18,1,1
loco_bilinear,global_stats,45,terminal,50%,77,38,True,0.28290049006280144,0.0160922494373823,0.0160922494373823,0.09053525754128999,0.8490797553711813,0.38759443163871765,37,1,1
loco_bilinear,global_stats,45,J,10%,77,7,True,0.4243971999113758,0.004786614098009567,0.004786614098009567,0.14038736471237057,0.9670284293560513,0.47893212338288627,6,1,1
loco_bilinear,global_stats,45,J,25%,77,19,True,0.46381523763074683,0.004522898584081336,0.004522898584081336,0.10096932699299954,0.9571257639191947,0.5268986004094283,18,1,1
loco_bilinear,global_stats,45,J,50%,77,38,True,0.5062221526593099,0.004740605496785011,0.004740605496785011,0.058562411964436456,0.9251124877311095,0.5733475647866726,37,1,1
loco_bilinear,global_stats,46,terminal,10%,77,7,True,0.14033649968249456,0.008057059986250725,0.008057059986250725,0.23309924792159686,0.9665898849748125,0.21414238214492798,6,1,1
loco_bilinear,global_stats,46,terminal,25%,77,19,True,0.20146881161551727,0.003949228870241267,0.003949228870241267,0.17196693598857415,0.9775505060981133,0.2827899754047394,18,1,1
loco_bilinear,global_stats,46,terminal,50%,77,38,True,0.2775718607008457,0.010763620075426583,0.010763620075426583,0.09586388690324571,0.8990540022887384,0.3927971422672272,37,1,1
loco_bilinear,global_stats,46,J,10%,77,7,True,0.4243971999113758,0.004786614098009567,0.004786614098009567,0.14038736471237057,0.9670284293560513,0.46951805154482523,6,1,1
loco_bilinear,global_stats,46,J,25%,77,19,True,0.46283168788476464,0.0035393488380991434,0.0035393488380991434,0.10195287673898173,0.9664491973817254,0.5219954955081145,18,1,1
loco_bilinear,global_stats,46,J,50%,77,38,True,0.5070715206250418,0.005589973462516884,0.005589973462516884,0.05771304399870458,0.9116949920129601,0.568108906596899,37,1,1
loco_linear,fire_only,42,terminal,10%,125,12,True,0.09426567020515601,0.001545711110035583,0.001545711110035583,0.3172131263365348,0.9951508446874209,0.17713260650634766,11,2,1
loco_linear,fire_only,42,terminal,25%,125,31,True,0.1770537090481247,0.006094263069760075,0.006094263069760075,0.23442508749356614,0.974662067498991,0.24708124995231628,20,23,11
loco_linear,fire_only,42,terminal,50%,125,62,True,0.24078736796188566,0.0024635990606375335,0.0024635990606375335,0.17069142857980518,0.9857722926431383,0.43447932600975037,55,22,7
loco_linear,fire_only,42,J,10%,125,12,True,0.6277602554143716,0.0011906484038464171,0.0011906484038464171,0.1661384659542393,0.9928843918859307,0.6881063098708788,11,2,1
loco_linear,fire_only,42,J,25%,125,31,True,0.6744680969824804,0.0017616583434093558,0.0017616583434093558,0.1194306243861305,0.9854639395864769,0.7294449808696906,20,23,11
loco_linear,fire_only,42,J,50%,125,62,True,0.7107274190065718,0.0008392414302070828,0.0008392414302070828,0.08317130236203918,0.9900102845152093,0.8386330994466941,55,22,7
loco_linear,fire_only,43,terminal,10%,125,12,True,0.09426567020515601,0.001545711110035583,0.001545711110035583,0.3172131263365348,0.9951508446874209,0.17076735198497772,11,2,1
loco_linear,fire_only,43,terminal,25%,125,31,True,0.1770537090481247,0.006094263069760075,0.006094263069760075,0.23442508749356614,0.974662067498991,0.22786441445350647,20,23,11
loco_linear,fire_only,43,terminal,50%,125,62,True,0.24078736796188566,0.0024635990606375335,0.0024635990606375335,0.17069142857980518,0.9857722926431383,0.3867877423763275,55,22,7
loco_linear,fire_only,43,J,10%,125,12,True,0.6277602554143716,0.0011906484038464171,0.0011906484038464171,0.1661384659542393,0.9928843918859307,0.6832443782438834,11,2,1
loco_linear,fire_only,43,J,25%,125,31,True,0.6744680969824804,0.0017616583434093558,0.0017616583434093558,0.1194306243861305,0.9854639395864769,0.7242314902444681,20,23,11
loco_linear,fire_only,43,J,50%,125,62,True,0.7107274190065718,0.0008392414302070828,0.0008392414302070828,0.08317130236203918,0.9900102845152093,0.8184272276858489,55,22,7
loco_linear,fire_only,44,terminal,10%,125,12,True,0.09426567020515601,0.001545711110035583,0.001545711110035583,0.3172131263365348,0.9951508446874209,0.16617606580257416,11,2,1
loco_linear,fire_only,44,terminal,25%,125,31,True,0.1770537090481247,0.006094263069760075,0.006094263069760075,0.23442508749356614,0.974662067498991,0.2289111167192459,20,23,11
loco_linear,fire_only,44,terminal,50%,125,62,True,0.24078736796188566,0.0024635990606375335,0.0024635990606375335,0.17069142857980518,0.9857722926431383,0.39594462513923645,55,22,7
loco_linear,fire_only,44,J,10%,125,12,True,0.6277602554143716,0.0011906484038464171,0.0011906484038464171,0.1661384659542393,0.9928843918859307,0.6845259622981151,11,2,1
loco_linear,fire_only,44,J,25%,125,31,True,0.6744680969824804,0.0017616583434093558,0.0017616583434093558,0.1194306243861305,0.9854639395864769,0.7257225355754297,20,23,11
loco_linear,fire_only,44,J,50%,125,62,True,0.7107274190065718,0.0008392414302070828,0.0008392414302070828,0.08317130236203918,0.9900102845152093,0.8144989045957725,55,22,7
loco_linear,fire_only,45,terminal,10%,125,12,True,0.09426567020515601,0.001545711110035583,0.001545711110035583,0.3172131263365348,0.9951508446874209,0.18039575219154358,11,2,1
loco_linear,fire_only,45,terminal,25%,125,31,True,0.1770537090481247,0.006094263069760075,0.006094263069760075,0.23442508749356614,0.974662067498991,0.22793416678905487,20,23,11
loco_linear,fire_only,45,terminal,50%,125,62,True,0.24078736796188566,0.0024635990606375335,0.0024635990606375335,0.17069142857980518,0.9857722926431383,0.39166074991226196,55,22,7
loco_linear,fire_only,45,J,10%,125,12,True,0.6277602554143716,0.0011906484038464171,0.0011906484038464171,0.1661384659542393,0.9928843918859307,0.6840684875845909,11,2,1
loco_linear,fire_only,45,J,25%,125,31,True,0.6744680969824804,0.0017616583434093558,0.0017616583434093558,0.1194306243861305,0.9854639395864769,0.7265106736371915,20,23,11
loco_linear,fire_only,45,J,50%,125,62,True,0.7107274190065718,0.0008392414302070828,0.0008392414302070828,0.08317130236203918,0.9900102845152093,0.8395507797598839,55,22,7
loco_linear,fire_only,46,terminal,10%,125,12,True,0.09426567020515601,0.001545711110035583,0.001545711110035583,0.3172131263365348,0.9951508446874209,0.19272562861442566,11,2,1
loco_linear,fire_only,46,terminal,25%,125,31,True,0.1770537090481247,0.006094263069760075,0.006094263069760075,0.23442508749356614,0.974662067498991,0.25375470519065857,20,23,11
loco_linear,fire_only,46,terminal,50%,125,62,True,0.24078736796188566,0.0024635990606375335,0.0024635990606375335,0.17069142857980518,0.9857722926431383,0.4322025775909424,55,22,7
loco_linear,fire_only,46,J,10%,125,12,True,0.6277602554143716,0.0011906484038464171,0.0011906484038464171,0.1661384659542393,0.9928843918859307,0.6875219953556856,11,2,1
loco_linear,fire_only,46,J,25%,125,31,True,0.6744680969824804,0.0017616583434093558,0.0017616583434093558,0.1194306243861305,0.9854639395864769,0.7301661503811677,20,23,11
loco_linear,fire_only,46,J,50%,125,62,True,0.7107274190065718,0.0008392414302070828,0.0008392414302070828,0.08317130236203918,0.9900102845152093,0.8353181406855583,55,22,7
loco_linear,global_stats,42,terminal,10%,125,12,True,0.09271995909512043,0.0,0.0,0.3187588374465704,1.0,0.12351518869400024,11,1,1
loco_linear,global_stats,42,terminal,25%,125,31,True,0.1737417061963389,0.002782260217974286,0.002782260217974286,0.23773709034535193,0.9884322811804627,0.2164342701435089,30,1,1
loco_linear,global_stats,42,terminal,50%,125,62,True,0.23995983804906568,0.0016360691478175537,0.0016360691478175537,0.17151895849262516,0.9905514199032392,0.3789072632789612,61,1,1
