model,sample_id,seed_mean_case_MAE,MAE_percentage_points,cumulative_fraction
gnn,b005_0548,0.01754136868431916,1.7541368684319159,0.9875
gnn,b005_0431,0.0230513547287612,2.30513547287612,0.99375
gnn,b005_0303,0.02332277795964022,2.332277795964022,1.0
gnn_zero_edge_features,b005_0799,0.00206078720874468,0.20607872087446802,0.00625
gnn_zero_edge_features,b005_0757,0.00208155522581,0.208155522581,0.0125
gnn_zero_edge_features,b005_0773,0.00210056852121818,0.210056852121818,0.01875
gnn_zero_edge_features,b005_0792,0.00226259368364924,0.226259368364924,0.025
gnn_zero_edge_features,b005_0786,0.0022914640239027,0.22914640239027,0.03125
gnn_zero_edge_features,b005_0805,0.0022938955025594196,0.22938955025594196,0.0375
gnn_zero_edge_features,b005_0758,0.00232935440344884,0.232935440344884,0.04375
gnn_zero_edge_features,b005_0774,0.00234326475956396,0.23432647595639602,0.05
gnn_zero_edge_features,b005_0714,0.0023940248567549402,0.23940248567549402,0.05625
gnn_zero_edge_features,b005_0733,0.0025898200566651,0.25898200566651003,0.0625
gnn_zero_edge_features,b005_0736,0.00260056960778152,0.260056960778152,0.06875
gnn_zero_edge_features,b005_0784,0.00264359145868016,0.264359145868016,0.075
gnn_zero_edge_features,b005_0737,0.00273141548281806,0.273141548281806,0.08125
gnn_zero_edge_features,b005_0723,0.00292486128259874,0.29248612825987397,0.0875
gnn_zero_edge_features,b005_0727,0.0029921863899855803,0.29921863899855805,0.09375
gnn_zero_edge_features,b005_0783,0.0034142148299294802,0.341421482992948,0.1
gnn_zero_edge_features,b004_0012,0.00495435943613282,0.495435943613282,0.10625
gnn_zero_edge_features,b005_0119,0.00496977971958326,0.496977971958326,0.1125
gnn_zero_edge_features,b005_0087,0.0052908088095852,0.52908088095852,0.11875
gnn_zero_edge_features,b005_0298,0.00534553516839366,0.534553516839366,0.125
gnn_zero_edge_features,b005_0438,0.00555990318782988,0.555990318782988,0.13125
gnn_zero_edge_features,b005_0198,0.00564266580050104,0.564266580050104,0.1375
gnn_zero_edge_features,b005_0172,0.00566412659942124,0.566412659942124,0.14375
gnn_zero_edge_features,b005_0199,0.00569593456924934,0.569593456924934,0.15
gnn_zero_edge_features,b005_0092,0.00582094149755646,0.582094149755646,0.15625
gnn_zero_edge_features,b005_0196,0.0058594593259154604,0.585945932591546,0.1625
gnn_zero_edge_features,b005_0378,0.00586898395272548,0.586898395272548,0.16875
gnn_zero_edge_features,b004_0192,0.0058763683575098,0.58763683575098,0.175
gnn_zero_edge_features,b004_0321,0.00600789619273822,0.600789619273822,0.18125
gnn_zero_edge_features,b005_0444,0.00607568108644638,0.607568108644638,0.1875
gnn_zero_edge_features,b004_0022,0.0060821845638947,0.60821845638947,0.19375
gnn_zero_edge_features,b004_0356,0.00612725359006002,0.612725359006002,0.2
gnn_zero_edge_features,b004_0084,0.0062996474445843,0.62996474445843,0.20625
gnn_zero_edge_features,b005_0181,0.006357881866517539,0.635788186651754,0.2125
gnn_zero_edge_features,b004_0241,0.00664552479493806,0.664552479493806,0.21875
gnn_zero_edge_features,b005_0120,0.006657896984796,0.6657896984796,0.225
gnn_zero_edge_features,b004_0313,0.006681507141863679,0.668150714186368,0.23125
gnn_zero_edge_features,b005_0025,0.006712609040932541,0.6712609040932541,0.2375
gnn_zero_edge_features,b005_0242,0.00673949068686996,0.673949068686996,0.24375
gnn_zero_edge_features,b005_0541,0.00675208921559516,0.675208921559516,0.25
gnn_zero_edge_features,b004_0070,0.0067601129656931795,0.6760112965693179,0.25625
gnn_zero_edge_features,b005_0442,0.0067803386782036195,0.6780338678203619,0.2625
gnn_zero_edge_features,b004_0259,0.006830825473441379,0.683082547344138,0.26875
gnn_zero_edge_features,b005_0062,0.00689973033598206,0.6899730335982059,0.275
gnn_zero_edge_features,b005_0460,0.0069402464589134,0.69402464589134,0.28125
gnn_zero_edge_features,b005_0467,0.006943041135053139,0.694304113505314,0.2875
gnn_zero_edge_features,b004_0326,0.0069853551563669,0.69853551563669,0.29375
gnn_zero_edge_features,b004_0024,0.007038906692969959,0.703890669296996,0.3
gnn_zero_edge_features,b005_0040,0.00706939736350632,0.706939736350632,0.30625
gnn_zero_edge_features,b004_0367,0.00713458002590738,0.713458002590738,0.3125
gnn_zero_edge_features,b004_0029,0.00716656518519896,0.716656518519896,0.31875
gnn_zero_edge_features,b004_0185,0.0071747476082355795,0.717474760823558,0.325
gnn_zero_edge_features,b005_0209,0.00717540129286338,0.717540129286338,0.33125
gnn_zero_edge_features,b005_0273,0.007197304607414761,0.7197304607414761,0.3375
gnn_zero_edge_features,b005_0660,0.00725262082013924,0.725262082013924,0.34375
gnn_zero_edge_features,b005_0345,0.00727608746192492,0.7276087461924919,0.35
gnn_zero_edge_features,b004_0270,0.0073445435308041596,0.734454353080416,0.35625
gnn_zero_edge_features,b005_0627,0.007361088522144959,0.736108852214496,0.3625
gnn_zero_edge_features,b004_0106,0.007376723773166741,0.737672377316674,0.36875
gnn_zero_edge_features,b004_0300,0.0073877168727702405,0.738771687277024,0.375
gnn_zero_edge_features,b004_0003,0.007398824601388319,0.739882460138832,0.38125
gnn_zero_edge_features,b004_0115,0.00743697720472922,0.7436977204729219,0.3875
gnn_zero_edge_features,b005_0544,0.007440878365371981,0.7440878365371981,0.39375
gnn_zero_edge_features,b004_0263,0.007446132527023019,0.7446132527023019,0.4
gnn_zero_edge_features,b004_0008,0.00745176539802154,0.745176539802154,0.40625
gnn_zero_edge_features,b004_0378,0.007539463201995719,0.753946320199572,0.4125
gnn_zero_edge_features,b005_0449,0.00756288314940496,0.756288314940496,0.41875
gnn_zero_edge_features,b005_0107,0.00757679614375846,0.757679614375846,0.425
gnn_zero_edge_features,b004_0198,0.00759937730236126,0.759937730236126,0.43125
gnn_zero_edge_features,b004_0311,0.00766849900122544,0.7668499001225441,0.4375
gnn_zero_edge_features,b005_0350,0.00772419792951126,0.772419792951126,0.44375
gnn_zero_edge_features,b005_0121,0.0077625274536061994,0.77625274536062,0.45
gnn_zero_edge_features,b004_0039,0.00776283582214444,0.776283582214444,0.45625
gnn_zero_edge_features,b005_0323,0.0077778693105353,0.77778693105353,0.4625
gnn_zero_edge_features,b005_0482,0.007808968375940741,0.780896837594074,0.46875
gnn_zero_edge_features,b005_0047,0.00787648905496122,0.787648905496122,0.475
gnn_zero_edge_features,b004_0140,0.00789180192791042,0.7891801927910421,0.48125
gnn_zero_edge_features,b004_0065,0.00790802360069552,0.790802360069552,0.4875
gnn_zero_edge_features,b004_0181,0.00801171005749306,0.8011710057493061,0.49375
gnn_zero_edge_features,b005_0626,0.00822427155541588,0.822427155541588,0.5
gnn_zero_edge_features,b005_0651,0.008226102688273399,0.8226102688273399,0.50625
gnn_zero_edge_features,b005_0493,0.008243407174700559,0.8243407174700559,0.5125
gnn_zero_edge_features,b005_0098,0.00827946015557298,0.8279460155572981,0.51875
gnn_zero_edge_features,b005_0376,0.008344678348693641,0.8344678348693642,0.525
gnn_zero_edge_features,b004_0013,0.0083664332989786,0.83664332989786,0.53125
gnn_zero_edge_features,b005_0133,0.0084421550274872,0.8442155027487199,0.5375
gnn_zero_edge_features,b005_0545,0.0084912728701458,0.8491272870145801,0.54375
gnn_zero_edge_features,b005_0211,0.0085502892244057,0.8550289224405699,0.55
gnn_zero_edge_features,b005_0537,0.00856666464786056,0.856666464786056,0.55625
gnn_zero_edge_features,b004_0215,0.00865528138934584,0.8655281389345839,0.5625
gnn_zero_edge_features,b005_0610,0.00865918778982314,0.865918778982314,0.56875
gnn_zero_edge_features,b005_0380,0.00870126698349338,0.870126698349338,0.575
gnn_zero_edge_features,b004_0244,0.00870476820674094,0.870476820674094,0.58125
gnn_zero_edge_features,b004_0088,0.008765060442392881,0.8765060442392881,0.5875
gnn_zero_edge_features,b005_0470,0.00876592593114882,0.876592593114882,0.59375
gnn_zero_edge_features,b004_0350,0.008795416403989259,0.8795416403989259,0.6
gnn_zero_edge_features,b005_0709,0.008809656344476242,0.8809656344476242,0.60625
gnn_zero_edge_features,b004_0197,0.00884310085265358,0.8843100852653579,0.6125
gnn_zero_edge_features,b004_0253,0.0088844697861397,0.8884469786139699,0.61875
gnn_zero_edge_features,b004_0258,0.00889465424125308,0.889465424125308,0.625
gnn_zero_edge_features,b005_0266,0.0090014360967229,0.90014360967229,0.63125
gnn_zero_edge_features,b004_0154,0.00906390349884496,0.906390349884496,0.6375
gnn_zero_edge_features,b005_0219,0.00911115588711906,0.911115588711906,0.64375
gnn_zero_edge_features,b005_0513,0.00915645486751538,0.915645486751538,0.65
gnn_zero_edge_features,b004_0217,0.00916055548386492,0.916055548386492,0.65625
gnn_zero_edge_features,b004_0168,0.009221758901095719,0.9221758901095719,0.6625
gnn_zero_edge_features,b005_0434,0.00927029679544632,0.9270296795446321,0.66875
gnn_zero_edge_features,b004_0388,0.009282176550783039,0.9282176550783039,0.675
gnn_zero_edge_features,b005_0231,0.00928950558920372,0.928950558920372,0.68125
gnn_zero_edge_features,b005_0086,0.00930687768048924,0.930687768048924,0.6875
gnn_zero_edge_features,b005_0569,0.00932646955622996,0.932646955622996,0.69375
gnn_zero_edge_features,b004_0006,0.00939152739087086,0.939152739087086,0.7
gnn_zero_edge_features,b005_0684,0.009402625922296839,0.9402625922296839,0.70625
gnn_zero_edge_features,b005_0688,0.009452472456165959,0.9452472456165959,0.7125
gnn_zero_edge_features,b004_0108,0.009479208290576881,0.9479208290576882,0.71875
gnn_zero_edge_features,b005_0222,0.00948315877162038,0.948315877162038,0.725
gnn_zero_edge_features,b005_0170,0.00958344672547006,0.958344672547006,0.73125
gnn_zero_edge_features,b005_0503,0.00966352077781172,0.9663520777811719,0.7375
gnn_zero_edge_features,b005_0604,0.009722564161800881,0.9722564161800882,0.74375
gnn_zero_edge_features,b005_0205,0.00985150850210028,0.985150850210028,0.75
gnn_zero_edge_features,b005_0356,0.00997638555823774,0.997638555823774,0.75625
gnn_zero_edge_features,b005_0505,0.00998297807623124,0.998297807623124,0.7625
gnn_zero_edge_features,b005_0160,0.01005345915184642,1.005345915184642,0.76875
gnn_zero_edge_features,b005_0290,0.01013824188257334,1.013824188257334,0.775
gnn_zero_edge_features,b005_0033,0.01028075003233106,1.028075003233106,0.78125
gnn_zero_edge_features,b005_0418,0.01036670515771768,1.036670515771768,0.7875
gnn_zero_edge_features,b005_0446,0.01037354396014912,1.037354396014912,0.79375
gnn_zero_edge_features,b005_0672,0.01045480077383946,1.0454800773839459,0.8
gnn_zero_edge_features,b004_0082,0.01048221435458928,1.048221435458928,0.80625
gnn_zero_edge_features,b004_0282,0.01060820730006104,1.060820730006104,0.8125
gnn_zero_edge_features,b005_0690,0.01081141472839914,1.081141472839914,0.81875
gnn_zero_edge_features,b005_0680,0.010866817783136801,1.0866817783136802,0.825
gnn_zero_edge_features,b005_0578,0.01096327099643764,1.096327099643764,0.83125
gnn_zero_edge_features,b005_0217,0.01103866129625034,1.103866129625034,0.8375
gnn_zero_edge_features,b005_0629,0.01104709887113724,1.104709887113724,0.84375
gnn_zero_edge_features,b005_0516,0.01125335914433972,1.125335914433972,0.85
gnn_zero_edge_features,b005_0554,0.011362971536448701,1.13629715364487,0.85625
gnn_zero_edge_features,b005_0310,0.01150828218850928,1.150828218850928,0.8625
gnn_zero_edge_features,b004_0342,0.01182914141748764,1.1829141417487639,0.86875
gnn_zero_edge_features,b005_0065,0.011917893332047501,1.1917893332047502,0.875
gnn_zero_edge_features,b004_0349,0.01223574422421998,1.223574422421998,0.88125
gnn_zero_edge_features,b005_0185,0.0126353421172157,1.26353421172157,0.8875
gnn_zero_edge_features,b005_0004,0.012731051994640261,1.2731051994640261,0.89375
gnn_zero_edge_features,b005_0049,0.0128599707220421,1.28599707220421,0.9
gnn_zero_edge_features,b005_0302,0.012901353249784319,1.290135324978432,0.90625
gnn_zero_edge_features,b004_0277,0.013046876609813901,1.3046876609813902,0.9125
gnn_zero_edge_features,b005_0465,0.01313133655024352,1.313133655024352,0.91875
gnn_zero_edge_features,b005_0361,0.01314705856999408,1.314705856999408,0.925
gnn_zero_edge_features,b005_0612,0.01325864254451184,1.3258642544511838,0.93125
gnn_zero_edge_features,b005_0559,0.01354509005781076,1.354509005781076,0.9375
gnn_zero_edge_features,b005_0654,0.01355351629804386,1.355351629804386,0.94375
gnn_zero_edge_features,b005_0002,0.01441406710226022,1.441406710226022,0.95
gnn_zero_edge_features,b005_0070,0.01464726684279124,1.464726684279124,0.95625
gnn_zero_edge_features,b005_0508,0.015235840260493919,1.5235840260493918,0.9625
gnn_zero_edge_features,b005_0548,0.016738414190343102,1.6738414190343103,0.96875
gnn_zero_edge_features,b005_0303,0.017174017462558738,1.7174017462558737,0.975
gnn_zero_edge_features,b005_0575,0.01846796313270188,1.8467963132701881,0.98125
gnn_zero_edge_features,b005_0019,0.0200886219862054,2.00886219862054,0.9875
gnn_zero_edge_features,b005_0628,0.02036581547533872,2.036581547533872,0.99375
gnn_zero_edge_features,b005_0431,0.03496246259720594,3.4962462597205937,1.0
gnn_mean,b005_0773,0.0022051021700999402,0.22051021700999401,0.00625
gnn_mean,b005_0799,0.00224078932746508,0.22407893274650803,0.0125
gnn_mean,b005_0757,0.0023477575818046,0.23477575818045998,0.01875
gnn_mean,b005_0792,0.00236711775670282,0.23671177567028198,0.025
gnn_mean,b005_0786,0.00244455513406964,0.244455513406964,0.03125
gnn_mean,b005_0758,0.0024515777337746,0.24515777337746,0.0375
gnn_mean,b005_0733,0.0024584031495891202,0.245840314958912,0.04375
gnn_mean,b005_0774,0.00250365265080182,0.250365265080182,0.05
gnn_mean,b005_0805,0.0025116766085389397,0.25116766085389397,0.05625
gnn_mean,b005_0784,0.00262722402322484,0.262722402322484,0.0625
gnn_mean,b005_0736,0.0026689722889759,0.26689722889759,0.06875
gnn_mean,b005_0714,0.00275387158159342,0.275387158159342,0.075
gnn_mean,b005_0723,0.00282359650877648,0.28235965087764797,0.08125
gnn_mean,b005_0737,0.00305406089688906,0.305406089688906,0.0875
gnn_mean,b005_0727,0.00307386546838474,0.307386546838474,0.09375
gnn_mean,b005_0783,0.00319886031698004,0.319886031698004,0.1
gnn_mean,b005_0119,0.00485040346374274,0.485040346374274,0.10625
gnn_mean,b005_0092,0.00520150368330904,0.520150368330904,0.1125
gnn_mean,b004_0326,0.0052022674777468195,0.5202267477746819,0.11875
gnn_mean,b005_0298,0.00528126534868456,0.528126534868456,0.125
gnn_mean,b004_0012,0.005478530071797881,0.547853007179788,0.13125
gnn_mean,b005_0198,0.0055389836186268,0.55389836186268,0.1375
gnn_mean,b005_0087,0.00557908330295902,0.557908330295902,0.14375
gnn_mean,b004_0313,0.005829353019839339,0.582935301983934,0.15
gnn_mean,b005_0181,0.00598923905951074,0.5989239059510739,0.15625
gnn_mean,b005_0242,0.0060271189716018,0.6027118971601799,0.1625
gnn_mean,b005_0438,0.00606217833816024,0.606217833816024,0.16875
gnn_mean,b005_0199,0.00617319413873012,0.617319413873012,0.175
gnn_mean,b005_0172,0.0062018343659697595,0.620183436596976,0.18125
gnn_mean,b004_0039,0.0062558191232993405,0.6255819123299341,0.1875
gnn_mean,b005_0378,0.00626822783321624,0.626822783321624,0.19375
gnn_mean,b004_0192,0.00631563719667366,0.631563719667366,0.2
gnn_mean,b004_0356,0.0063525322030801605,0.635253220308016,0.20625
gnn_mean,b004_0198,0.0063641211292782395,0.636412112927824,0.2125
gnn_mean,b005_0442,0.00636610603723366,0.636610603723366,0.21875
gnn_mean,b004_0106,0.006404394864058841,0.6404394864058841,0.225
gnn_mean,b005_0098,0.00646301578791412,0.646301578791412,0.23125
gnn_mean,b005_0047,0.00646503018062618,0.646503018062618,0.2375
gnn_mean,b004_0065,0.006510029195762021,0.651002919576202,0.24375
gnn_mean,b004_0008,0.00652667007973932,0.6526670079739321,0.25
gnn_mean,b004_0024,0.00652862477009408,0.652862477009408,0.25625
gnn_mean,b004_0029,0.00657972688557668,0.657972688557668,0.2625
gnn_mean,b005_0273,0.00664227857086498,0.664227857086498,0.26875
gnn_mean,b005_0062,0.00670876953689772,0.670876953689772,0.275
gnn_mean,b005_0513,0.00672347654328966,0.6723476543289659,0.28125
gnn_mean,b004_0022,0.006743187958099739,0.6743187958099739,0.2875
gnn_mean,b004_0070,0.0068012940712639195,0.6801294071263919,0.29375
gnn_mean,b005_0133,0.00682070629029974,0.6820706290299741,0.3
gnn_mean,b005_0196,0.00683225559406588,0.6832255594065879,0.30625
gnn_mean,b005_0444,0.006835346143753761,0.6835346143753761,0.3125
gnn_mean,b005_0545,0.00688979326457268,0.688979326457268,0.31875
gnn_mean,b005_0449,0.00698349500288722,0.698349500288722,0.325
gnn_mean,b005_0541,0.00700231928561548,0.700231928561548,0.33125
gnn_mean,b005_0040,0.00700235057805398,0.700235057805398,0.3375
gnn_mean,b005_0025,0.0070647392849452605,0.7064739284945261,0.34375
gnn_mean,b004_0084,0.007084551734513861,0.7084551734513861,0.35
gnn_mean,b005_0627,0.0072123991661384,0.72123991661384,0.35625
gnn_mean,b005_0120,0.00722724101582508,0.722724101582508,0.3625
gnn_mean,b005_0350,0.00731603693766668,0.731603693766668,0.36875
gnn_mean,b005_0482,0.007361315386217119,0.7361315386217119,0.375
gnn_mean,b005_0544,0.007365729464370641,0.7365729464370641,0.38125
gnn_mean,b004_0321,0.007371572099748161,0.737157209974816,0.3875
gnn_mean,b004_0115,0.0073850815413427804,0.7385081541342781,0.39375
gnn_mean,b004_0197,0.00742845134656934,0.742845134656934,0.4
gnn_mean,b004_0241,0.00748415188711192,0.7484151887111921,0.40625
gnn_mean,b004_0367,0.00748415696816362,0.748415696816362,0.4125
gnn_mean,b004_0259,0.00758308582618584,0.758308582618584,0.41875
gnn_mean,b004_0108,0.007583114846807961,0.7583114846807961,0.425
gnn_mean,b005_0107,0.007644066336702079,0.7644066336702079,0.43125
gnn_mean,b005_0380,0.00768314984733936,0.768314984733936,0.4375
gnn_mean,b005_0121,0.00770702547714352,0.770702547714352,0.44375
gnn_mean,b005_0209,0.00770998704628862,0.770998704628862,0.45
gnn_mean,b004_0006,0.00778338703952848,0.778338703952848,0.45625
gnn_mean,b005_0004,0.007791799673291459,0.779179967329146,0.4625
gnn_mean,b005_0493,0.007794216580566759,0.779421658056676,0.46875
gnn_mean,b004_0263,0.0078084210636185595,0.7808421063618559,0.475
gnn_mean,b004_0088,0.0078111998736857795,0.7811199873685779,0.48125
gnn_mean,b005_0418,0.00787088406867662,0.787088406867662,0.4875
gnn_mean,b004_0300,0.007886794270550581,0.7886794270550581,0.49375
gnn_mean,b004_0003,0.00790297828736848,0.790297828736848,0.5
gnn_mean,b004_0244,0.00791255333384524,0.791255333384524,0.50625
gnn_mean,b004_0013,0.00794031569947956,0.7940315699479559,0.5125
gnn_mean,b005_0660,0.00794287968854428,0.7942879688544281,0.51875
gnn_mean,b004_0350,0.0080246240389151,0.8024624038915099,0.525
gnn_mean,b005_0323,0.00806411944451876,0.806411944451876,0.53125
gnn_mean,b004_0258,0.0080936583461331,0.80936583461331,0.5375
gnn_mean,b005_0086,0.00810984033541598,0.810984033541598,0.54375
gnn_mean,b004_0388,0.008254561292343419,0.8254561292343419,0.55
gnn_mean,b004_0215,0.008461756979832839,0.8461756979832838,0.55625
gnn_mean,b005_0505,0.008502744834442539,0.8502744834442539,0.5625
gnn_mean,b005_0651,0.00853426778902768,0.853426778902768,0.56875
gnn_mean,b005_0604,0.0085724357698784,0.85724357698784,0.575
gnn_mean,b004_0282,0.00865072212258318,0.8650722122583179,0.58125
gnn_mean,b005_0537,0.00869268445206464,0.869268445206464,0.5875
gnn_mean,b004_0140,0.00883304017489068,0.8833040174890681,0.59375
gnn_mean,b005_0610,0.00901040317582298,0.901040317582298,0.6
gnn_mean,b005_0376,0.00901685542747618,0.901685542747618,0.60625
gnn_mean,b005_0460,0.0090974410537813,0.90974410537813,0.6125
gnn_mean,b005_0222,0.00923009947186606,0.923009947186606,0.61875
gnn_mean,b005_0554,0.00924760669958392,0.924760669958392,0.625
gnn_mean,b005_0709,0.0092840476602804,0.92840476602804,0.63125
gnn_mean,b004_0270,0.0092844857910617,0.9284485791061701,0.6375
gnn_mean,b004_0311,0.0094150754638382,0.9415075463838201,0.64375
gnn_mean,b005_0049,0.00942874024393126,0.9428740243931261,0.65
gnn_mean,b005_0680,0.00943980534545706,0.943980534545706,0.65625
gnn_mean,b005_0211,0.00945996104693798,0.945996104693798,0.6625
gnn_mean,b004_0181,0.0094676078343,0.94676078343,0.66875
gnn_mean,b005_0345,0.00950313137202962,0.9503131372029621,0.675
gnn_mean,b005_0688,0.009529129696673999,0.9529129696673999,0.68125
gnn_mean,b004_0253,0.00956800266123204,0.956800266123204,0.6875
gnn_mean,b005_0033,0.00966526256477242,0.9665262564772421,0.69375
gnn_mean,b005_0205,0.00967038757488372,0.967038757488372,0.7
gnn_mean,b005_0516,0.0098257680652571,0.98257680652571,0.70625
gnn_mean,b004_0154,0.009888989172997981,0.9888989172997982,0.7125
gnn_mean,b005_0231,0.01001871699681044,1.001871699681044,0.71875
gnn_mean,b005_0219,0.01007685868955042,1.0076858689550419,0.725
gnn_mean,b005_0626,0.0101106145342842,1.0110614534284201,0.73125
gnn_mean,b004_0185,0.01016877746728594,1.0168777467285939,0.7375
gnn_mean,b005_0160,0.01020433267609014,1.020433267609014,0.74375
gnn_mean,b005_0290,0.01029469319848248,1.0294693198482479,0.75
gnn_mean,b005_0684,0.0103491855937926,1.03491855937926,0.75625
gnn_mean,b005_0503,0.01035262933764296,1.035262933764296,0.7625
gnn_mean,b005_0434,0.0103649495566477,1.03649495566477,0.76875
gnn_mean,b004_0277,0.01037862245909498,1.037862245909498,0.775
gnn_mean,b004_0349,0.01045782087279146,1.0457820872791461,0.78125
gnn_mean,b005_0266,0.01052829652536106,1.052829652536106,0.7875
gnn_mean,b005_0217,0.01052838837514152,1.052838837514152,0.79375
gnn_mean,b005_0356,0.01058815141193198,1.058815141193198,0.8
gnn_mean,b005_0569,0.0108331012432692,1.0833101243269199,0.80625
gnn_mean,b004_0378,0.010941356054094919,1.094135605409492,0.8125
gnn_mean,b005_0672,0.011021678125271961,1.102167812527196,0.81875
gnn_mean,b005_0002,0.01106802679476184,1.106802679476184,0.825
gnn_mean,b005_0654,0.011094445674145739,1.1094445674145739,0.83125
gnn_mean,b004_0168,0.011109446795260259,1.1109446795260258,0.8375
gnn_mean,b005_0070,0.011171406189926281,1.117140618992628,0.84375
gnn_mean,b005_0690,0.01127123099858638,1.1271230998586381,0.85
gnn_mean,b005_0170,0.01127943020375044,1.127943020375044,0.85625
gnn_mean,b005_0361,0.01143293660439422,1.143293660439422,0.8625
gnn_mean,b004_0082,0.01144487620865706,1.144487620865706,0.86875
gnn_mean,b005_0467,0.01149528070551446,1.149528070551446,0.875
gnn_mean,b005_0612,0.01150473551672008,1.150473551672008,0.88125
gnn_mean,b005_0446,0.01183362852354514,1.183362852354514,0.8875
gnn_mean,b004_0217,0.01185690643357442,1.185690643357442,0.89375
gnn_mean,b005_0578,0.01204196664153548,1.204196664153548,0.9
gnn_mean,b005_0310,0.012207834837866579,1.2207834837866578,0.90625
gnn_mean,b005_0465,0.012469523412282319,1.246952341228232,0.9125
gnn_mean,b005_0629,0.012724965126787979,1.272496512678798,0.91875
gnn_mean,b005_0508,0.01288734177341222,1.288734177341222,0.925
gnn_mean,b005_0185,0.013268998704972779,1.3268998704972779,0.93125
gnn_mean,b005_0065,0.01332942164335088,1.332942164335088,0.9375
gnn_mean,b004_0342,0.01341716705775646,1.341716705775646,0.94375
gnn_mean,b005_0559,0.013928389451542799,1.39283894515428,0.95
gnn_mean,b005_0302,0.014380269509846999,1.4380269509847,0.95625
gnn_mean,b005_0470,0.01465035100452228,1.4650351004522282,0.9625
gnn_mean,b005_0628,0.014740004402692158,1.474000440269216,0.96875
gnn_mean,b005_0575,0.016389033442637917,1.6389033442637917,0.975
gnn_mean,b005_0019,0.01657494741385094,1.657494741385094,0.98125
gnn_mean,b005_0548,0.01663554184993756,1.663554184993756,0.9875
gnn_mean,b005_0303,0.02300185083266586,2.300185083266586,0.99375
gnn_mean,b005_0431,0.02544661989954646,2.544661989954646,1.0
