protocol,model,seed,test_geometries,threshold,reference_events,reference_censored,predicted_events,predicted_censored,true_positive,false_negative,false_positive,true_negative,recall,false_positive_rate,balanced_accuracy,both_event_count,both_event_population_fraction,both_event_reference_event_fraction,conditional_timing_MAE_s,conditional_timing_median_abs_s,conditional_timing_bias_s,optimistic_late_or_missed_count,recross_above_threshold_count,recross_fraction_all_cases,recross_fraction_predicted_event_cases
loco_plateau,gnn_mean,45,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,21.553398058252426,0.0,-2.912621359223301,16,0,0.0,0.0
loco_plateau,gnn_mean,46,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,7.572815533980583,0.0,-2.912621359223301,4,0,0.0,0.0
loco_plateau,gnn_mean,46,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,20.388349514563107,0.0,1.7475728155339805,19,0,0.0,0.0
loco_decay,fire_only,42,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,17.52212389380531,0.0,-17.52212389380531,0,0,0.0,0.0
loco_decay,fire_only,42,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,48.849557522123895,60.0,12.743362831858407,45,0,0.0,0.0
loco_decay,fire_only,43,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,17.52212389380531,0.0,-17.52212389380531,0,0,0.0,0.0
loco_decay,fire_only,43,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,48.849557522123895,60.0,12.743362831858407,45,0,0.0,0.0
loco_decay,fire_only,44,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,17.52212389380531,0.0,-17.52212389380531,0,0,0.0,0.0
loco_decay,fire_only,44,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,48.849557522123895,60.0,12.743362831858407,45,0,0.0,0.0
loco_decay,fire_only,45,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,17.52212389380531,0.0,-17.52212389380531,0,0,0.0,0.0
loco_decay,fire_only,45,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,48.849557522123895,60.0,12.743362831858407,45,0,0.0,0.0
loco_decay,fire_only,46,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,17.52212389380531,0.0,-17.52212389380531,0,0,0.0,0.0
loco_decay,fire_only,46,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,48.849557522123895,60.0,12.743362831858407,45,0,0.0,0.0
loco_decay,global_stats,42,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,9.557522123893806,0.0,-3.185840707964602,6,0,0.0,0.0
loco_decay,global_stats,42,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,27.079646017699115,0.0,3.7168141592920354,26,0,0.0,0.0
loco_decay,global_stats,43,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,9.557522123893806,0.0,-3.185840707964602,6,0,0.0,0.0
loco_decay,global_stats,43,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,27.079646017699115,0.0,3.7168141592920354,26,0,0.0,0.0
loco_decay,global_stats,44,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,9.557522123893806,0.0,-3.185840707964602,6,0,0.0,0.0
loco_decay,global_stats,44,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,27.079646017699115,0.0,4.778761061946903,27,0,0.0,0.0
loco_decay,global_stats,45,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,9.557522123893806,0.0,-3.185840707964602,6,0,0.0,0.0
loco_decay,global_stats,45,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,28.141592920353983,0.0,2.6548672566371683,26,0,0.0,0.0
loco_decay,global_stats,46,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,10.619469026548673,0.0,-6.371681415929204,4,0,0.0,0.0
loco_decay,global_stats,46,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,27.079646017699115,0.0,4.778761061946903,27,0,0.0,0.0
loco_decay,deepsets,42,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,12.212389380530974,0.0,-9.026548672566372,3,0,0.0,0.0
loco_decay,deepsets,42,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,25.486725663716815,0.0,-5.3097345132743365,18,0,0.0,0.0
loco_decay,deepsets,43,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,13.274336283185841,0.0,-7.964601769911504,5,0,0.0,0.0
loco_decay,deepsets,43,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,20.707964601769913,0.0,0.5309734513274337,19,0,0.0,0.0
loco_decay,deepsets,44,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,11.150442477876107,0.0,-7.964601769911504,3,0,0.0,0.0
loco_decay,deepsets,44,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,21.76991150442478,0.0,-5.84070796460177,14,0,0.0,0.0
loco_decay,deepsets,45,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,10.619469026548673,0.0,-5.3097345132743365,5,0,0.0,0.0
loco_decay,deepsets,45,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,22.831858407079647,0.0,2.6548672566371683,23,0,0.0,0.0
loco_decay,deepsets,46,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,12.212389380530974,0.0,-6.902654867256637,5,0,0.0,0.0
loco_decay,deepsets,46,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,21.76991150442478,0.0,0.5309734513274337,20,0,0.0,0.0
loco_decay,capacity_matched_deepsets,42,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,10.619469026548673,0.0,-4.247787610619469,6,0,0.0,0.0
loco_decay,capacity_matched_deepsets,42,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,22.300884955752213,0.0,-4.247787610619469,16,0,0.0,0.0
loco_decay,capacity_matched_deepsets,43,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,11.68141592920354,0.0,-7.433628318584071,4,0,0.0,0.0
loco_decay,capacity_matched_deepsets,43,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,23.893805309734514,0.0,-4.778761061946903,17,0,0.0,0.0
loco_decay,capacity_matched_deepsets,44,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,12.212389380530974,0.0,-7.964601769911504,4,0,0.0,0.0
loco_decay,capacity_matched_deepsets,44,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,21.238938053097346,0.0,-2.1238938053097347,17,0,0.0,0.0
loco_decay,capacity_matched_deepsets,45,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,11.150442477876107,0.0,-7.964601769911504,3,0,0.0,0.0
loco_decay,capacity_matched_deepsets,45,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,24.95575221238938,0.0,-5.84070796460177,17,0,0.0,0.0
loco_decay,capacity_matched_deepsets,46,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,11.150442477876107,0.0,-3.7168141592920354,7,0,0.0,0.0
loco_decay,capacity_matched_deepsets,46,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,22.831858407079647,0.0,-2.6548672566371683,18,0,0.0,0.0
loco_decay,gnn,42,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,9.557522123893806,0.0,-4.247787610619469,5,0,0.0,0.0
loco_decay,gnn,42,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,18.58407079646018,0.0,2.6548672566371683,19,0,0.0,0.0
loco_decay,gnn,43,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,14.867256637168142,0.0,-7.433628318584071,7,0,0.0,0.0
loco_decay,gnn,43,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,21.238938053097346,0.0,-4.247787610619469,16,0,0.0,0.0
loco_decay,gnn,44,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,11.150442477876107,0.0,-7.964601769911504,3,0,0.0,0.0
loco_decay,gnn,44,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,20.17699115044248,0.0,-4.247787610619469,14,0,0.0,0.0
loco_decay,gnn,45,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,11.68141592920354,0.0,-5.3097345132743365,6,0,0.0,0.0
loco_decay,gnn,45,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,20.707964601769913,0.0,-0.5309734513274337,18,0,0.0,0.0
loco_decay,gnn,46,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,13.805309734513274,0.0,-10.619469026548673,3,0,0.0,0.0
loco_decay,gnn,46,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,22.300884955752213,0.0,-9.557522123893806,12,0,0.0,0.0
loco_decay,gnn_zero_edge_features,42,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,10.08849557522124,0.0,-7.964601769911504,2,0,0.0,0.0
loco_decay,gnn_zero_edge_features,42,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,22.831858407079647,0.0,-9.026548672566372,12,0,0.0,0.0
loco_decay,gnn_zero_edge_features,43,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,11.150442477876107,0.0,-5.84070796460177,5,0,0.0,0.0
loco_decay,gnn_zero_edge_features,43,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,22.300884955752213,0.0,-5.3097345132743365,15,0,0.0,0.0
loco_decay,gnn_zero_edge_features,44,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,10.08849557522124,0.0,-3.7168141592920354,6,0,0.0,0.0
loco_decay,gnn_zero_edge_features,44,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,19.115044247787612,0.0,-3.185840707964602,14,0,0.0,0.0
loco_decay,gnn_zero_edge_features,45,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,10.619469026548673,0.0,-5.3097345132743365,5,0,0.0,0.0
loco_decay,gnn_zero_edge_features,45,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,23.893805309734514,0.0,-5.84070796460177,16,0,0.0,0.0
loco_decay,gnn_zero_edge_features,46,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,9.026548672566372,0.0,1.592920353982301,10,0,0.0,0.0
loco_decay,gnn_zero_edge_features,46,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,23.36283185840708,0.0,-1.0619469026548674,20,0,0.0,0.0
loco_decay,gnn_mean,42,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,11.68141592920354,0.0,-7.433628318584071,4,0,0.0,0.0
loco_decay,gnn_mean,42,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,20.17699115044248,0.0,1.0619469026548674,20,0,0.0,0.0
loco_decay,gnn_mean,43,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,12.212389380530974,0.0,-9.026548672566372,3,0,0.0,0.0
loco_decay,gnn_mean,43,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,21.76991150442478,0.0,0.5309734513274337,21,0,0.0,0.0
loco_decay,gnn_mean,44,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,10.08849557522124,0.0,-7.964601769911504,2,0,0.0,0.0
loco_decay,gnn_mean,44,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,20.17699115044248,0.0,-3.185840707964602,16,0,0.0,0.0
loco_decay,gnn_mean,45,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,10.08849557522124,0.0,-3.7168141592920354,6,0,0.0,0.0
loco_decay,gnn_mean,45,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,20.707964601769913,0.0,0.5309734513274337,19,0,0.0,0.0
loco_decay,gnn_mean,46,113,0.8,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,11.150442477876107,0.0,-9.026548672566372,2,0,0.0,0.0
loco_decay,gnn_mean,46,113,0.6,113,0,113,0,113,0,0,0,1.0,NA,NA,113,1.0,1.0,21.238938053097346,0.0,0.0,19,0,0.0,0.0
loco_log_variant,fire_only,42,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,6.956521739130435,0.0,-5.217391304347826,1,0,0.0,0.0
loco_log_variant,fire_only,42,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,85.21739130434783,60.0,34.78260869565217,35,0,0.0,0.0
loco_log_variant,fire_only,43,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,6.956521739130435,0.0,-5.217391304347826,1,0,0.0,0.0
loco_log_variant,fire_only,43,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,93.04347826086956,60.0,56.52173913043478,41,0,0.0,0.0
loco_log_variant,fire_only,44,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,7.826086956521739,0.0,-2.608695652173913,3,0,0.0,0.0
loco_log_variant,fire_only,44,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,86.95652173913044,60.0,36.52173913043478,36,0,0.0,0.0
loco_log_variant,fire_only,45,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,14.782608695652174,0.0,6.086956521739131,12,0,0.0,0.0
loco_log_variant,fire_only,45,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,129.56521739130434,60.0,119.1304347826087,49,0,0.0,0.0
loco_log_variant,fire_only,46,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,13.043478260869565,0.0,-11.304347826086957,1,0,0.0,0.0
loco_log_variant,fire_only,46,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,84.34782608695652,60.0,20.0,34,0,0.0,0.0
loco_log_variant,global_stats,42,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,26.08695652173913,0.0,-15.652173913043478,6,0,0.0,0.0
loco_log_variant,global_stats,42,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,81.73913043478261,60.0,57.391304347826086,36,0,0.0,0.0
loco_log_variant,global_stats,43,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,14.782608695652174,0.0,9.565217391304348,14,0,0.0,0.0
loco_log_variant,global_stats,43,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,96.52173913043478,60.0,75.65217391304348,41,0,0.0,0.0
loco_log_variant,global_stats,44,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,11.304347826086957,0.0,0.8695652173913043,7,0,0.0,0.0
loco_log_variant,global_stats,44,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,67.82608695652173,60.0,26.08695652173913,31,0,0.0,0.0
loco_log_variant,global_stats,45,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,24.347826086956523,0.0,-17.391304347826086,4,0,0.0,0.0
loco_log_variant,global_stats,45,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,65.21739130434783,60.0,23.47826086956522,31,0,0.0,0.0
loco_log_variant,global_stats,46,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,24.347826086956523,0.0,-19.130434782608695,3,0,0.0,0.0
loco_log_variant,global_stats,46,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,65.21739130434783,60.0,35.65217391304348,34,0,0.0,0.0
loco_log_variant,deepsets,42,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,27.82608695652174,0.0,-15.652173913043478,7,0,0.0,0.0
loco_log_variant,deepsets,42,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,50.43478260869565,60.0,26.08695652173913,29,0,0.0,0.0
loco_log_variant,deepsets,43,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,31.304347826086957,0.0,-15.652173913043478,7,0,0.0,0.0
loco_log_variant,deepsets,43,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,51.30434782608695,60.0,33.91304347826087,34,0,0.0,0.0
loco_log_variant,deepsets,44,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,24.347826086956523,0.0,-6.956521739130435,10,0,0.0,0.0
loco_log_variant,deepsets,44,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,55.65217391304348,60.0,-6.956521739130435,21,0,0.0,0.0
loco_log_variant,deepsets,45,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,32.17391304347826,60.0,-13.043478260869565,10,0,0.0,0.0
loco_log_variant,deepsets,45,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,46.08695652173913,60.0,13.043478260869565,22,0,0.0,0.0
loco_log_variant,deepsets,46,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,26.956521739130434,0.0,-21.73913043478261,3,0,0.0,0.0
loco_log_variant,deepsets,46,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,61.73913043478261,60.0,-46.08695652173913,9,0,0.0,0.0
loco_log_variant,capacity_matched_deepsets,42,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,29.565217391304348,0.0,-15.652173913043478,6,0,0.0,0.0
loco_log_variant,capacity_matched_deepsets,42,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,63.47826086956522,60.0,40.869565217391305,32,0,0.0,0.0
loco_log_variant,capacity_matched_deepsets,43,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,20.0,0.0,-14.782608695652174,3,0,0.0,0.0
loco_log_variant,capacity_matched_deepsets,43,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,60.869565217391305,60.0,34.78260869565217,32,0,0.0,0.0
loco_log_variant,capacity_matched_deepsets,44,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,26.956521739130434,0.0,-11.304347826086957,9,0,0.0,0.0
loco_log_variant,capacity_matched_deepsets,44,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,57.391304347826086,60.0,-20.869565217391305,17,0,0.0,0.0
loco_log_variant,capacity_matched_deepsets,45,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,26.08695652173913,0.0,-13.91304347826087,7,0,0.0,0.0
loco_log_variant,capacity_matched_deepsets,45,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,54.78260869565217,60.0,14.782608695652174,28,0,0.0,0.0
loco_log_variant,capacity_matched_deepsets,46,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,30.434782608695652,0.0,-14.782608695652174,7,0,0.0,0.0
loco_log_variant,capacity_matched_deepsets,46,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,50.43478260869565,60.0,-12.173913043478262,17,0,0.0,0.0
loco_log_variant,gnn,42,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,26.956521739130434,0.0,-20.0,3,0,0.0,0.0
loco_log_variant,gnn,42,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,52.17391304347826,60.0,0.0,22,0,0.0,0.0
loco_log_variant,gnn,43,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,28.695652173913043,0.0,-25.217391304347824,2,0,0.0,0.0
loco_log_variant,gnn,43,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,59.130434782608695,60.0,33.04347826086956,33,0,0.0,0.0
loco_log_variant,gnn,44,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,34.78260869565217,0.0,-1.7391304347826086,12,0,0.0,0.0
loco_log_variant,gnn,44,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,56.52173913043478,60.0,39.130434782608695,33,0,0.0,0.0
loco_log_variant,gnn,45,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,23.47826086956522,0.0,-0.8695652173913043,11,0,0.0,0.0
loco_log_variant,gnn,45,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,50.43478260869565,60.0,-6.956521739130435,18,0,0.0,0.0
loco_log_variant,gnn,46,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,31.304347826086957,60.0,-12.173913043478262,10,0,0.0,0.0
loco_log_variant,gnn,46,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,46.08695652173913,60.0,4.3478260869565215,23,0,0.0,0.0
loco_log_variant,gnn_zero_edge_features,42,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,27.82608695652174,0.0,-24.347826086956523,2,0,0.0,0.0
loco_log_variant,gnn_zero_edge_features,42,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,46.08695652173913,60.0,-11.304347826086957,16,0,0.0,0.0
loco_log_variant,gnn_zero_edge_features,43,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,31.304347826086957,0.0,-29.565217391304348,1,0,0.0,0.0
loco_log_variant,gnn_zero_edge_features,43,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,52.17391304347826,60.0,-26.08695652173913,12,0,0.0,0.0
loco_log_variant,gnn_zero_edge_features,44,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,25.217391304347824,0.0,-14.782608695652174,6,0,0.0,0.0
loco_log_variant,gnn_zero_edge_features,44,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,47.82608695652174,60.0,6.086956521739131,21,0,0.0,0.0
loco_log_variant,gnn_zero_edge_features,45,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,19.130434782608695,0.0,-3.4782608695652173,8,0,0.0,0.0
loco_log_variant,gnn_zero_edge_features,45,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,46.95652173913044,60.0,-15.652173913043478,14,0,0.0,0.0
loco_log_variant,gnn_zero_edge_features,46,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,30.434782608695652,0.0,-18.26086956521739,6,0,0.0,0.0
loco_log_variant,gnn_zero_edge_features,46,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,41.73913043478261,60.0,-1.7391304347826086,16,0,0.0,0.0
loco_log_variant,gnn_mean,42,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,33.91304347826087,0.0,-11.304347826086957,8,0,0.0,0.0
loco_log_variant,gnn_mean,42,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,47.82608695652174,60.0,-20.0,11,0,0.0,0.0
loco_log_variant,gnn_mean,43,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,26.08695652173913,0.0,-8.695652173913043,10,0,0.0,0.0
loco_log_variant,gnn_mean,43,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,42.608695652173914,0.0,-18.26086956521739,12,0,0.0,0.0
loco_log_variant,gnn_mean,44,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,35.65217391304348,0.0,-0.8695652173913043,13,0,0.0,0.0
loco_log_variant,gnn_mean,44,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,55.65217391304348,60.0,26.08695652173913,29,0,0.0,0.0
loco_log_variant,gnn_mean,45,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,20.0,0.0,9.565217391304348,13,0,0.0,0.0
loco_log_variant,gnn_mean,45,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,43.47826086956522,60.0,-3.4782608695652173,20,0,0.0,0.0
loco_log_variant,gnn_mean,46,69,0.8,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,27.82608695652174,0.0,-19.130434782608695,5,0,0.0,0.0
loco_log_variant,gnn_mean,46,69,0.6,69,0,69,0,69,0,0,0,1.0,NA,NA,69,1.0,1.0,51.30434782608695,60.0,-32.17391304347826,10,0,0.0,0.0
loco_external_fire,fire_only,42,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,42.857142857142854,60.0,-42.857142857142854,0,0,0.0,0.0
loco_external_fire,fire_only,42,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,71.0204081632653,60.0,17.142857142857142,24,0,0.0,0.0
loco_external_fire,fire_only,43,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,42.857142857142854,60.0,-42.857142857142854,0,0,0.0,0.0
loco_external_fire,fire_only,43,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,71.0204081632653,60.0,17.142857142857142,24,0,0.0,0.0
loco_external_fire,fire_only,44,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,42.857142857142854,60.0,-42.857142857142854,0,0,0.0,0.0
loco_external_fire,fire_only,44,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,71.0204081632653,60.0,17.142857142857142,24,0,0.0,0.0
loco_external_fire,fire_only,45,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,42.857142857142854,60.0,-42.857142857142854,0,0,0.0,0.0
loco_external_fire,fire_only,45,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,71.0204081632653,60.0,17.142857142857142,24,0,0.0,0.0
loco_external_fire,fire_only,46,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,42.857142857142854,60.0,-42.857142857142854,0,0,0.0,0.0
