protocol,model,endpoint,budget,N,k,actual_budget_fraction,independent_seed_count,U_defined_seeds,U_mean,U_sample_sd,U_min,U_max,regret_raw_defined_seeds,regret_raw_mean,regret_raw_sample_sd,regret_raw_min,regret_raw_max,regret_display_defined_seeds,regret_display_mean,regret_display_sample_sd,regret_display_min,regret_display_max,improvement_over_random_defined_seeds,improvement_over_random_mean,improvement_over_random_sample_sd,improvement_over_random_min,improvement_over_random_max,oracle_improvement_fraction_defined_seeds,oracle_improvement_fraction_mean,oracle_improvement_fraction_sample_sd,oracle_improvement_fraction_min,oracle_improvement_fraction_max
loco_external_fire,gnn_zero_edge_features,J,25%,49,12,0.24489795918367346,5,5,0.4354005487180418,0.00042954387690870624,0.43477813862264153,0.4358219175185594,5,0.0040086588263511195,0.0004295438769087063,0.003386248730950836,0.004430027626868727,5,0.0040086588263511195,0.0004295438769087063,0.003386248730950836,0.004430027626868727,5,0.014895814916883498,0.0004295438769087063,0.014474446116365891,0.015518225012283782,5,0.7879518424687328,0.02272181086566497,0.7656624729660031,0.8208758002500504
loco_external_fire,gnn_zero_edge_features,J,50%,49,24,0.4897959183673469,5,5,0.4399668109468702,0.0003822264438941272,0.4394394328662505,0.4403352932280136,5,0.0009753723442554096,0.0003822264438941272,0.00044799426363573147,0.001343854625398877,5,0.0009753723442554096,0.0003822264438941272,0.00044799426363573147,0.001343854625398877,5,0.010329552688055155,0.0003822264438941272,0.009961070406911687,0.010856930768674833,5,0.9137214672837102,0.03381061287904937,0.8811266221086818,0.9603717616565063
loco_external_fire,gnn_mean,terminal,10%,49,4,0.08163265306122448,5,5,0.19023453816771507,1.5493804358503254e-05,0.19020682200789452,0.1902414672076702,5,0.0038766078650951385,1.5493804358503254e-05,0.003848891705274582,0.0038835369050502777,5,0.0038766078650951385,1.5493804358503254e-05,0.003848891705274582,0.0038835369050502777,5,0.022366385754882062,1.5493804358503254e-05,0.022359456714926923,0.02239410191470262,5,0.8522802725469509,0.0005903977489332045,0.8520162386468754,0.8533364081472529
loco_external_fire,gnn_mean,terminal,25%,49,12,0.24489795918367346,5,5,0.19699030791719757,0.000557376232589594,0.1963470627864202,0.19774797931313515,5,0.004641087601582222,0.000557376232589594,0.003997842470804869,0.00539875899751982,5,0.004641087601582222,0.000557376232589594,0.003997842470804869,0.00539875899751982,5,0.015610616005399586,0.000557376232589594,0.014852944609461988,0.01625386113617694,5,0.7708297686135304,0.027522436798721343,0.733417044694522,0.8025922881161165
loco_external_fire,gnn_mean,terminal,50%,49,24,0.4897959183673469,5,5,0.20095523620645203,0.0004919156951989322,0.2003338597714901,0.20148931133250395,5,0.0018286411960919623,0.0004919156951989322,0.0012072647611300058,0.002362716322143854,5,0.0018286411960919623,0.0004919156951989322,0.0012072647611300058,0.002362716322143854,5,0.01164568771614508,0.0004919156951989322,0.01111161259009319,0.012267064151107038,5,0.864287029951359,0.03650762115152071,0.8246505382544065,0.910402605651581
loco_external_fire,gnn_mean,J,10%,49,4,0.08163265306122448,5,5,0.42709772447745,0.0009539729849085369,0.42667109478885923,0.4288042432318131,5,0.0019298559116820101,0.0009539729849085368,0.0015032262230912363,0.0036363746660451057,5,0.0019298559116820101,0.0009539729849085368,0.0015032262230912363,0.0036363746660451057,5,0.02319863915747531,0.0009539729849085369,0.021492120403112214,0.023625268846066083,5,0.9232004978264413,0.03796379298812216,0.8552888003823044,0.9401784221874754
loco_external_fire,gnn_mean,J,25%,49,12,0.24489795918367346,5,5,0.43500322168072064,0.0007819166247196953,0.4342179393188821,0.4363200510748559,5,0.0036113317890299366,0.0007819166247196953,0.0028260494271913905,0.004928161183165192,5,0.0036113317890299366,0.0007819166247196953,0.0028260494271913905,0.004928161183165192,5,0.01529314195420468,0.0007819166247196953,0.013976312560069426,0.016078424316043227,5,0.8089694620395169,0.04136145947990335,0.7393124373573825,0.850508960705518
loco_external_fire,gnn_mean,J,50%,49,24,0.4897959183673469,5,5,0.4402083731918699,0.0004468792671651917,0.43971814515793484,0.440788730715091,5,0.0012169345892551475,0.0004468792671651917,0.0007267065553200891,0.0017972921124762564,5,0.0012169345892551475,0.0004468792671651917,0.0007267065553200891,0.0017972921124762564,5,0.010087990443055417,0.0004468792671651917,0.009507632919834308,0.010578218476990475,5,0.8923535905123625,0.039529609076395265,0.8410168924305625,0.9357177023958061
loco_bilinear,fire_only,terminal,10%,77,7,0.09090909090909091,5,5,0.13573086538485118,0.0019294056147537617,0.13227943969624384,0.13659372180700302,5,0.0034514256886073458,0.0019294056147537617,0.0,0.004314282110759182,5,0.0034514256886073458,0.0019294056147537617,0.0,0.004314282110759182,5,0.23770488221924024,0.0019294056147537617,0.2368420257970884,0.2411563079078476,5,0.9856880140579767,0.008000643364846327,0.982110017572471,1.0
loco_bilinear,fire_only,terminal,25%,77,19,0.24675324675324675,5,5,0.20753374719306042,0.002191013738669831,0.20542179479410774,0.2104558376105208,5,0.010014164447784413,0.002191013738669831,0.007902212048831736,0.0129362548652448,5,0.010014164447784413,0.002191013738669831,0.007902212048831736,0.0129362548652448,5,0.165902000411031,0.002191013738669831,0.16297990999357062,0.16801395280998369,5,0.9430742225660647,0.01245487440240794,0.9264635238289385,0.9550796707330802
loco_bilinear,fire_only,terminal,50%,77,38,0.4935064935064935,5,5,0.2772921196332104,0.003549394279535591,0.2731226586589688,0.2816790740348791,5,0.010483879007791208,0.003549394279535591,0.006314418033549651,0.014870833409459938,5,0.010483879007791208,0.003549394279535591,0.006314418033549651,0.014870833409459938,5,0.09614362797088108,0.0035493942795355904,0.09175667356921235,0.10031308894512264,5,0.9016775379556778,0.03328779205393541,0.8605347360092137,0.9407805901828628
loco_bilinear,fire_only,J,10%,77,7,0.09090909090909091,5,5,0.4252424682375221,0.0007716208822915512,0.4243971999113758,0.4258059804549529,5,0.00563188242415581,0.0007716208822915512,0.004786614098009567,0.006195394641586638,5,0.00563188242415581,0.0007716208822915512,0.004786614098009567,0.006195394641586638,5,0.13954209638622433,0.0007716208822915512,0.1389785841687935,0.14038736471237057,5,0.9612059787139131,0.005315145927765804,0.9573243449524877,0.9670284293560513
loco_bilinear,fire_only,J,25%,77,19,0.24675324675324675,5,5,0.46305327240116234,0.0005009853775626291,0.4626042615851028,0.46358781133108495,5,0.0037609333544969203,0.0005009853775626291,0.0033119225384373174,0.004295472284419455,5,0.0037609333544969203,0.0005009853775626291,0.0033119225384373174,0.004295472284419455,5,0.10173129222258397,0.0005009853775626291,0.10119675329266142,0.10218030303864356,5,0.964348715425016,0.004749026526097602,0.9592816223098749,0.9686050557724051
loco_bilinear,fire_only,J,50%,77,38,0.4935064935064935,5,5,0.5064637614129797,0.0016320142824536436,0.5036176665784105,0.5077717434533201,5,0.004982214250454797,0.0016320142824536438,0.00213611941588554,0.006290196290795191,5,0.004982214250454797,0.0016320142824536438,0.00213611941588554,0.006290196290795191,5,0.05832080321076667,0.0016320142824536436,0.057012821170426276,0.06116689804533593,5,0.9212957857260623,0.02578098719312067,0.9006335472926156,0.9662556462305435
loco_bilinear,global_stats,terminal,10%,77,7,0.09090909090909091,5,5,0.14132243118115834,0.007545056889829359,0.13227943969624384,0.15131937925304687,5,0.009042991484914503,0.007545056889829359,0.0,0.019039939556803026,5,0.009042991484914503,0.007545056889829359,0.0,0.019039939556803026,5,0.23211331642293312,0.007545056889829359,0.22211636835104456,0.2411563079078476,5,0.9625015345301684,0.0312869978616215,0.9210473086025238,1.0
loco_bilinear,global_stats,terminal,25%,77,19,0.24675324675324675,5,5,0.20178902282526617,0.0008310018446234766,0.20090632101422862,0.20294446262874102,5,0.004269440079990183,0.0008310018446234767,0.0033867382689526104,0.005424879883465017,5,0.004269440079990183,0.0008310018446234767,0.0033867382689526104,0.005424879883465017,5,0.17164672477882523,0.0008310018446234767,0.1704912849753504,0.1725294265898628,5,0.9757302571743951,0.004723851530587946,0.9691621296552319,0.9807479985044542
loco_bilinear,global_stats,terminal,50%,77,38,0.4935064935064935,5,5,0.274301827228383,0.005738754400424288,0.2700653505560599,0.28290049006280144,5,0.007493586602963875,0.005738754400424288,0.003257109930640767,0.0160922494373823,5,0.007493586602963875,0.005738754400424288,0.003257109930640767,0.0160922494373823,5,0.09913392037570842,0.005738754400424288,0.09053525754128999,0.10337039704803153,5,0.9297218249277576,0.05382058122743274,0.8490797553711813,0.9694533800617484
loco_bilinear,global_stats,J,10%,77,7,0.09090909090909091,5,5,0.422482554272172,0.002621736515552084,0.41961058581336624,0.4243971999113758,5,0.0028719684588057403,0.002621736515552084,0.0,0.004786614098009567,5,0.0028719684588057403,0.002621736515552084,0.0,0.004786614098009567,5,0.1423020103515744,0.002621736515552084,0.14038736471237057,0.14517397881038013,5,0.9802170576136306,0.018059272998065857,0.9670284293560513,1.0
loco_bilinear,global_stats,J,25%,77,19,0.24675324675324675,5,5,0.46302839783396105,0.0004398568182537668,0.46283168788476464,0.46381523763074683,5,0.003736058787295582,0.0004398568182537668,0.0035393488380991434,0.004522898584081336,5,0.003736058787295582,0.0004398568182537668,0.0035393488380991434,0.004522898584081336,5,0.1017561667897853,0.0004398568182537668,0.10096932699299954,0.10195287673898173,5,0.9645845106892192,0.004169566201182989,0.9571257639191947,0.9664491973817254
loco_bilinear,global_stats,J,50%,77,38,0.4935064935064935,5,5,0.5056296998958446,0.002133476677636847,0.5018674459912928,0.5070715206250418,5,0.004148152733319699,0.002133476677636847,0.0003858988287679388,0.005589973462516884,5,0.004148152733319699,0.002133476677636847,0.0003858988287679388,0.005589973462516884,5,0.05915486472790177,0.002133476677636847,0.05771304399870458,0.06291711863245353,5,0.9344714849357569,0.033702606340113,0.9116949920129601,0.9939039425884503
loco_bilinear,deepsets,terminal,10%,77,7,0.09090909090909091,5,5,0.14264688513108664,0.007935563503436537,0.13227943969624384,0.15171367249318532,5,0.010367445434842786,0.007935563503436537,0.0,0.01943423279694148,5,0.010367445434842786,0.007935563503436537,0.0,0.01943423279694148,5,0.23078886247300484,0.007935563503436537,0.2217220751109061,0.2411563079078476,5,0.9570094370543918,0.032906307001801215,0.9194122975030459,1.0
loco_bilinear,deepsets,terminal,25%,77,19,0.24675324675324675,5,5,0.2038370020295444,0.002461384463530974,0.20128682765521502,0.2063208704716281,5,0.006317419284268422,0.002461384463530974,0.003767244909939016,0.00880128772635208,5,0.006317419284268422,0.002461384463530974,0.003767244909939016,0.00880128772635208,5,0.169598745574547,0.002461384463530974,0.16711487713246334,0.1721489199488764,5,0.9640884662910961,0.013991803797600986,0.9499688517344855,0.9785849986386271
loco_bilinear,deepsets,terminal,50%,77,38,0.4935064935064935,5,5,0.2784299164618317,0.006211785379046381,0.2722897213932715,0.28788319367327186,5,0.011621675836412503,0.006211785379046382,0.005481480767852376,0.02107495304785273,5,0.011621675836412503,0.006211785379046382,0.005481480767852376,0.02107495304785273,5,0.09500583114225979,0.006211785379046381,0.08555255393081956,0.10114602621081992,5,0.8910067752147945,0.05825687531350487,0.8023497534077378,0.9485922448796558
loco_bilinear,deepsets,J,10%,77,7,0.09090909090909091,5,5,0.4202780899494177,0.0014925846234732979,0.41961058581336624,0.42294810649362347,5,0.0006675041360514444,0.0014925846234732977,0.0,0.003337520680257222,5,0.0006675041360514444,0.0014925846234732977,0.0,0.003337520680257222,5,0.14450647467432867,0.0014925846234732977,0.1418364581301229,0.14517397881038013,5,0.9954020400796253,0.010281350939777214,0.9770102003981268,1.0
loco_bilinear,deepsets,J,25%,77,19,0.24675324675324675,5,5,0.463197323795604,0.0004628523986988143,0.46283168788476464,0.46381523763074683,5,0.0039049847489385447,0.0004628523986988143,0.0035393488380991434,0.004522898584081336,5,0.0039049847489385447,0.0004628523986988143,0.0035393488380991434,0.004522898584081336,5,0.10158724082814233,0.0004628523986988143,0.10096932699299954,0.10195287673898173,5,0.9629831987373775,0.004387549851819352,0.9571257639191947,0.9664491973817254
loco_bilinear,deepsets,J,50%,77,38,0.4935064935064935,5,5,0.5065779215335977,0.0003900514247608326,0.5061273061082158,0.5070389387655284,5,0.005096374371072687,0.0003900514247608326,0.004645758945690859,0.005557391603003503,5,0.005096374371072687,0.0003900514247608326,0.004645758945690859,0.005557391603003503,5,0.05820664309014878,0.0003900514247608326,0.057745625858217964,0.05865725851553061,5,0.9194923942733906,0.006161656116942178,0.912209688797096,0.9266107820446824
loco_bilinear,capacity_matched_deepsets,terminal,10%,77,7,0.09090909090909091,5,5,0.13711367568799426,0.004413033501641786,0.13227943969624384,0.14033649968249456,5,0.004834235991750435,0.004413033501641786,0.0,0.008057059986250725,5,0.004834235991750435,0.004413033501641786,0.0,0.008057059986250725,5,0.23632207191609717,0.004413033501641786,0.23309924792159686,0.2411563079078476,5,0.9799539309848875,0.018299473648137495,0.9665898849748125,1.0
loco_bilinear,capacity_matched_deepsets,terminal,25%,77,19,0.24675324675324675,5,5,0.20087955852872447,0.0004276394504499224,0.2002839348033855,0.2012910360568448,5,0.0033599757834484657,0.0004276394504499224,0.002764352058109487,0.0037714533115688065,5,0.0033599757834484657,0.0004276394504499224,0.002764352058109487,0.0037714533115688065,5,0.17255618907536696,0.0004276394504499224,0.17214471154724661,0.17315181280070593,5,0.9809001305471554,0.0024309275432029425,0.9785610758704543,0.9842859690561805
loco_bilinear,capacity_matched_deepsets,terminal,50%,77,38,0.4935064935064935,5,5,0.2747682309072269,0.002368416239119576,0.27219156587594434,0.2779036028996894,5,0.007959990281807727,0.002368416239119576,0.005383325250525206,0.01109536227427027,5,0.007959990281807727,0.002368416239119576,0.005383325250525206,0.01109536227427027,5,0.09866751669686456,0.002368416239119576,0.09553214470440202,0.10124418172814709,5,0.9253476845951216,0.02221205677811927,0.8959427769750861,0.9495127908073291
loco_bilinear,capacity_matched_deepsets,J,10%,77,7,0.09090909090909091,5,5,0.4209455940854691,0.0018280353627168674,0.41961058581336624,0.42294810649362347,5,0.0013350082721028888,0.0018280353627168676,0.0,0.003337520680257222,5,0.0013350082721028888,0.0018280353627168676,0.0,0.003337520680257222,5,0.14383897053827727,0.0018280353627168674,0.1418364581301229,0.14517397881038013,5,0.9908040801592508,0.012592031834469237,0.9770102003981268,1.0
loco_bilinear,capacity_matched_deepsets,J,25%,77,19,0.24675324675324675,5,5,0.46301765371506154,0.0002876295567663994,0.46283168788476464,0.4635247328269639,5,0.003725314668396007,0.00028762955676639944,0.0035393488380991434,0.004232393780298382,5,0.003725314668396007,0.00028762955676639944,0.0035393488380991434,0.004232393780298382,5,0.10176691090868487,0.0002876295567663994,0.1012598317967825,0.10195287673898173,5,0.9646863581840541,0.002726547432220376,0.9598795668861316,0.9664491973817254
loco_bilinear,capacity_matched_deepsets,J,50%,77,38,0.4935064935064935,5,5,0.5063381079182421,0.00037745690205356447,0.5058597883977519,0.5068123584139372,5,0.0048565607557170985,0.0003774569020535645,0.0043782412352270095,0.005330811251412326,5,0.0048565607557170985,0.0003774569020535645,0.0043782412352270095,0.005330811251412326,5,0.05844645670550437,0.00037745690205356447,0.05797220620980914,0.05892477622599446,5,0.9232807384151608,0.005962699997433603,0.9157889866043446,0.9308367687542057
loco_bilinear,gnn,terminal,10%,77,7,0.09090909090909091,5,5,0.14081905803510122,0.0033098291734844003,0.13659372180700302,0.14492898221526826,5,0.008539618338857368,0.0033098291734844003,0.004314282110759182,0.01264954251902442,5,0.008539618338857368,0.0033098291734844003,0.004314282110759182,0.01264954251902442,5,0.2326166895689902,0.0033098291734844003,0.22850676538882317,0.2368420257970884,5,0.9645888659809778,0.013724829353205958,0.9475462921589505,0.982110017572471
loco_bilinear,gnn,terminal,25%,77,19,0.24675324675324675,5,5,0.20460522025823594,0.0011761599772001515,0.20360856189539558,0.20587825265369916,5,0.007085637512959925,0.0011761599772001513,0.006088979150119578,0.008358669908423155,5,0.007085637512959925,0.0011761599772001513,0.006088979150119578,0.008358669908423155,5,0.1688305273458555,0.0011761599772001515,0.16755749495039227,0.16982718570869584,5,0.9597215098530223,0.00668591188390281,0.9524849241959569,0.9653870401562791
loco_bilinear,gnn,terminal,50%,77,38,0.4935064935064935,5,5,0.2779883669787332,0.00516765814073982,0.27166252210736275,0.284061286598444,5,0.011180126353314024,0.00516765814073982,0.004854281481943612,0.01725304597302485,5,0.011180126353314024,0.00516765814073982,0.004854281481943612,0.01725304597302485,5,0.09544738062535826,0.00516765814073982,0.08937446100564744,0.10177322549672868,5,0.89514782188849,0.04846458748935639,0.8381932911882126,0.9544743976531819
loco_bilinear,gnn,J,10%,77,7,0.09090909090909091,5,5,0.4209455940854691,0.0018280353627168674,0.41961058581336624,0.42294810649362347,5,0.0013350082721028888,0.0018280353627168676,0.0,0.003337520680257222,5,0.0013350082721028888,0.0018280353627168676,0.0,0.003337520680257222,5,0.14383897053827727,0.0018280353627168674,0.1418364581301229,0.14517397881038013,5,0.9908040801592508,0.012592031834469237,0.9770102003981268,1.0
loco_bilinear,gnn,J,25%,77,19,0.24675324675324675,5,5,0.4614664766381969,0.0019385811975066313,0.45934286733533736,0.46288221617343656,5,0.0021741375915313777,0.0019385811975066315,5.0528288671858324e-05,0.003589877126771057,5,0.0021741375915313777,0.0019385811975066315,5.0528288671858324e-05,0.003589877126771057,5,0.10331808798554949,0.0019385811975066315,0.10190234845030982,0.10544169728840902,5,0.9793905420078299,0.018376531416432685,0.9659702209605199,0.999521023578795
loco_bilinear,gnn,J,50%,77,38,0.4935064935064935,5,5,0.5056120091496983,0.0018662018968369461,0.5032636578162119,0.507091185543686,5,0.00413046198717335,0.0018662018968369461,0.0017821106536869413,0.0056096383811611306,5,0.00413046198717335,0.0018662018968369461,0.0017821106536869413,0.0056096383811611306,5,0.059172555474048115,0.0018662018968369461,0.057693379080060336,0.061520906807534526,5,0.9347509462767141,0.02948045719906091,0.9113843445994101,0.971847935135499
loco_bilinear,gnn_zero_edge_features,terminal,10%,77,7,0.09090909090909091,5,5,0.13909337116139278,0.004108203223307671,0.13227943969624384,0.14292387132133758,5,0.00681393146514892,0.004108203223307671,0.0,0.010644431625093737,5,0.00681393146514892,0.004108203223307671,0.0,0.010644431625093737,5,0.23434237644269867,0.004108203223307671,0.23051187628275385,0.2411563079078476,5,0.9717447512600306,0.01703543755064258,0.9558608617065025,1.0
loco_bilinear,gnn_zero_edge_features,terminal,25%,77,19,0.24675324675324675,5,5,0.20279820851589508,0.002183050078225738,0.2012910360568448,0.20606546221595062,5,0.0052786257706190385,0.002183050078225738,0.0037714533115688065,0.008545879470674617,5,0.0052786257706190385,0.002183050078225738,0.0037714533115688065,0.008545879470674617,5,0.1706375390881964,0.002183050078225738,0.1673702853881408,0.17214471154724661,5,0.9699935149515369,0.012409604768145004,0.9514207265856821,0.9785610758704543
loco_bilinear,gnn_zero_edge_features,terminal,50%,77,38,0.4935064935064935,5,5,0.2791390834278182,0.00436397087751515,0.27479122010500806,0.2860101835900231,5,0.012330842802399055,0.00436397087751515,0.007982979479588925,0.01920194296460398,5,0.012330842802399055,0.00436397087751515,0.007982979479588925,0.01920194296460398,5,0.09429666417627323,0.00436397087751515,0.08742556401406831,0.09864452749908337,5,0.8843558932230735,0.04092725227448143,0.8199156717745941,0.9251320817133455
loco_bilinear,gnn_zero_edge_features,J,10%,77,7,0.09090909090909091,5,5,0.4202780899494177,0.0014925846234732979,0.41961058581336624,0.42294810649362347,5,0.0006675041360514444,0.0014925846234732977,0.0,0.003337520680257222,5,0.0006675041360514444,0.0014925846234732977,0.0,0.003337520680257222,5,0.14450647467432867,0.0014925846234732977,0.1418364581301229,0.14517397881038013,5,0.9954020400796253,0.010281350939777214,0.9770102003981268,1.0
loco_bilinear,gnn_zero_edge_features,J,25%,77,19,0.24675324675324675,5,5,0.4614816449249261,0.0018743769492197478,0.45929233904666544,0.46288221617343656,5,0.0021893058782605944,0.0018743769492197476,-5.551115123125783e-17,0.003589877126771057,5,0.0021893058782606056,0.0018743769492197315,0.0,0.003589877126771057,5,0.10330291969882029,0.0018743769492197476,0.10190234845030982,0.10549222557708093,5,0.9792467561824173,0.017767915492977987,0.9659702209605199,1.0000000000000004
loco_bilinear,gnn_zero_edge_features,J,50%,77,38,0.4935064935064935,5,5,0.5055357460550179,0.0017181460393034809,0.5032999198769398,0.5070389387655284,5,0.0040541988924929885,0.0017181460393034809,0.0018183727144148731,0.005557391603003503,5,0.0040541988924929885,0.0017181460393034809,0.0018183727144148731,0.005557391603003503,5,0.059248818568728476,0.0017181460393034809,0.057745625858217964,0.061484644746806594,5,0.9359556770737425,0.027141613594580914,0.912209688797096,0.9712751020829492
loco_bilinear,gnn_mean,terminal,10%,77,7,0.09090909090909091,5,5,0.13640923776796887,0.003963282042960974,0.13227943969624384,0.14292387132133758,5,0.0041297980717250275,0.003963282042960974,0.0,0.010644431625093737,5,0.0041297980717250275,0.003963282042960974,0.0,0.010644431625093737,5,0.23702650983612256,0.003963282042960974,0.23051187628275385,0.2411563079078476,5,0.9828750153477092,0.01643449461199852,0.9558608617065025,1.0
loco_bilinear,gnn_mean,terminal,25%,77,19,0.24675324675324675,5,5,0.20221705240638635,0.0023870364853898034,0.19996136544566406,0.20587825265369916,5,0.00469746966111032,0.0023870364853898034,0.0024417827003880566,0.008358669908423155,5,0.00469746966111032,0.0023870364853898034,0.0024417827003880566,0.008358669908423155,5,0.1712186951977051,0.0023870364853898034,0.16755749495039227,0.17347438215842736,5,0.9732971119232825,0.013569170788287514,0.9524849241959569,0.9861196229331867
loco_bilinear,gnn_mean,terminal,50%,77,38,0.4935064935064935,5,5,0.2774773437333734,0.003392308736267066,0.2727791194460894,0.28079645080786003,5,0.010669103107954303,0.003392308736267066,0.005970878820670267,0.013988210182440897,5,0.010669103107954303,0.003392308736267066,0.005970878820670267,0.013988210182440897,5,0.095958403870718,0.003392308736267066,0.0926392967962314,0.10065662815800203,5,0.8999404242838731,0.03181457423501044,0.868812367663826,0.9440024531206139
loco_bilinear,gnn_mean,J,10%,77,7,0.09090909090909091,5,5,0.42228060235757203,0.0014925846234732979,0.41961058581336624,0.42294810649362347,5,0.0026700165442057775,0.0014925846234732979,0.0,0.003337520680257222,5,0.0026700165442057775,0.0014925846234732979,0.0,0.003337520680257222,5,0.14250396226617434,0.0014925846234732979,0.1418364581301229,0.14517397881038013,5,0.9816081603185015,0.010281350939777214,0.9770102003981268,1.0
loco_bilinear,gnn_mean,J,25%,77,19,0.24675324675324675,5,5,0.4633592427476195,0.0006617602445012146,0.46283168788476464,0.4642996565324435,5,0.004066903700953983,0.0006617602445012147,0.0035393488380991434,0.0050073174857779845,5,0.004066903700953983,0.0006617602445012147,0.0035393488380991434,0.0050073174857779845,5,0.10142532187612689,0.0006617602445012146,0.1004849080913029,0.10195287673898173,5,0.9614483088331246,0.006273071222842694,0.9525337771728093,0.9664491973817254
loco_bilinear,gnn_mean,J,50%,77,38,0.4935064935064935,5,5,0.5060657542698869,0.0013799761722477699,0.5036373314970548,0.5070389387655284,5,0.004584207107362004,0.00137997617224777,0.0021557843345298977,0.005557391603003503,5,0.004584207107362004,0.00137997617224777,0.0021557843345298977,0.005557391603003503,5,0.058718810353859466,0.0013799761722477699,0.057745625858217964,0.06114723312669157,5,0.9275831186061513,0.02179953227495234,0.912209688797096,0.9659449988169916
loco_linear,fire_only,terminal,10%,125,12,0.096,5,5,0.09426567020515601,0.0,0.09426567020515601,0.09426567020515601,5,0.001545711110035583,0.0,0.001545711110035583,0.001545711110035583,5,0.001545711110035583,0.0,0.001545711110035583,0.001545711110035583,5,0.3172131263365348,0.0,0.3172131263365348,0.3172131263365348,5,0.9951508446874209,0.0,0.9951508446874209,0.9951508446874209
loco_linear,fire_only,terminal,25%,125,31,0.248,5,5,0.1770537090481247,0.0,0.1770537090481247,0.1770537090481247,5,0.006094263069760075,0.0,0.006094263069760075,0.006094263069760075,5,0.006094263069760075,0.0,0.006094263069760075,0.006094263069760075,5,0.23442508749356614,0.0,0.23442508749356614,0.23442508749356614,5,0.974662067498991,0.0,0.974662067498991,0.974662067498991
loco_linear,fire_only,terminal,50%,125,62,0.496,5,5,0.24078736796188566,0.0,0.24078736796188566,0.24078736796188566,5,0.0024635990606375335,0.0,0.0024635990606375335,0.0024635990606375335,5,0.0024635990606375335,0.0,0.0024635990606375335,0.0024635990606375335,5,0.17069142857980518,0.0,0.17069142857980518,0.17069142857980518,5,0.9857722926431383,0.0,0.9857722926431383,0.9857722926431383
loco_linear,fire_only,J,10%,125,12,0.096,5,5,0.6277602554143716,0.0,0.6277602554143716,0.6277602554143716,5,0.0011906484038464171,0.0,0.0011906484038464171,0.0011906484038464171,5,0.0011906484038464171,0.0,0.0011906484038464171,0.0011906484038464171,5,0.1661384659542393,0.0,0.1661384659542393,0.1661384659542393,5,0.9928843918859307,0.0,0.9928843918859307,0.9928843918859307
loco_linear,fire_only,J,25%,125,31,0.248,5,5,0.6744680969824804,0.0,0.6744680969824804,0.6744680969824804,5,0.0017616583434093558,0.0,0.0017616583434093558,0.0017616583434093558,5,0.0017616583434093558,0.0,0.0017616583434093558,0.0017616583434093558,5,0.1194306243861305,0.0,0.1194306243861305,0.1194306243861305,5,0.9854639395864769,0.0,0.9854639395864769,0.9854639395864769
loco_linear,fire_only,J,50%,125,62,0.496,5,5,0.7107274190065718,0.0,0.7107274190065718,0.7107274190065718,5,0.0008392414302070828,0.0,0.0008392414302070828,0.0008392414302070828,5,0.0008392414302070828,0.0,0.0008392414302070828,0.0008392414302070828,5,0.08317130236203918,0.0,0.08317130236203918,0.08317130236203918,5,0.9900102845152092,1.2412670766236366e-16,0.9900102845152093,0.9900102845152093
loco_linear,global_stats,terminal,10%,125,12,0.096,5,5,0.09271995909512043,0.0,0.09271995909512043,0.09271995909512043,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.3187588374465704,0.0,0.3187588374465704,0.3187588374465704,5,1.0,0.0,1.0,1.0
loco_linear,global_stats,terminal,25%,125,31,0.248,5,5,0.17392718421836054,0.0004939466179674504,0.17329309424085002,0.17442970722913742,5,0.0029677382399959096,0.0004939466179674504,0.0023336482624853883,0.0034702612507727937,5,0.0029677382399959096,0.0004939466179674504,0.0023336482624853883,0.0034702612507727937,5,0.23755161232333027,0.0004939466179674504,0.23704908931255342,0.23818570230084082,5,0.9876611248407036,0.0020536668538750293,0.9855718001788837,0.9902974614848257
loco_linear,global_stats,terminal,50%,125,62,0.496,5,5,0.2397519547372095,0.00021780595144829415,0.23944445831641073,0.23995983804906568,5,0.0014281858359613763,0.00021780595144829415,0.0011206894151626068,0.0016360691478175537,5,0.0014281858359613763,0.00021780595144829415,0.0011206894151626068,0.0016360691478175537,5,0.17172684180448133,0.00021780595144829415,0.17151895849262516,0.1720343382252801,5,0.9917519817043544,0.0012578667475978051,0.9905514199032392,0.9935278263043582
loco_linear,global_stats,J,10%,125,12,0.096,5,5,0.6265696070105251,0.0,0.6265696070105251,0.6265696070105251,5,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,5,0.0,0.0,0.0,0.0,5,0.16732911435808584,0.0,0.16732911435808584,0.16732911435808584,5,1.0000000000000007,0.0,1.0000000000000007,1.0000000000000007
loco_linear,global_stats,J,25%,125,31,0.248,5,5,0.6736126062702588,0.00014072216353674897,0.6735098373325121,0.6737667596768788,5,0.0009061676311877154,0.00014072216353674897,0.0008033986934410375,0.0010603210378077321,5,0.0009061676311877154,0.00014072216353674897,0.0008033986934410375,0.0010603210378077321,5,0.12028611509835214,0.00014072216353674897,0.12013196169173213,0.12038888403609882,5,0.9925228932834778,0.0011611478913289809,0.9912509194981168,0.9933708758070516
