sample_id,geometry_id,source_batch,fire_family,crack_count,legacy911,flat_response
b005_0392,c8557ed9f63b99ebd2c6c477e7131c72de41dc16fb5e94bfd97d94fa611c210b,batch_005,plateau,10,True,False
b005_0393,93eb3bacea701426087e75941806b407760420360c2377bbc814db1682f2a1d4,batch_005,plateau,5,True,False
b005_0394,df92d1d4b0476ec691828cb2651348409e75a7cc4379821060d4a774189be132,batch_005,plateau,9,True,False
b005_0395,83ecfc111bb85fd355498ca7b8a4bb47c26e405c679f3515a1aafc4d7cefab6c,batch_005,plateau,5,True,False
b005_0397,c8766140f84f514dc30d7035d42f2067f8e50cef0a1eee335dbb302ad43b3441,batch_005,plateau,1,True,False
b005_0398,c5312b8757553a4ab6a18f87cd43e9086663093a1069e7c08549a0cd2de261d6,batch_005,plateau,13,True,False
b005_0399,29af939dcb2d879036daa6c3a62b2f743f433abb26c647eec7e19926f25e3a14,batch_005,decay,13,True,False
b005_0400,2220e917bb2760af8ccfdb83ce70b1dd84cf1e300fe879b2e0a9ac83f0c5ae94,batch_005,decay,9,True,False
b005_0401,97505708c1378afa896405aa18d250a1bc5b4bec50b1dd066a8e0b228ba461f1,batch_005,decay,12,True,False
b005_0402,17e7b5f44e118cd671356d977ac982ee3340104068231521dbd0e05bd08d9d55,batch_005,decay,9,True,False
b005_0404,ce3253f7dc252f4af60bff6bbdff8f1ea834ff4522a95ac8cf44fd749ee94620,batch_005,decay,4,True,False
b005_0405,3381dfdea25eaecd96c52019d88831b1a55b65b423522994dc8dc71c023340df,batch_005,decay,11,True,False
b005_0406,c81898ce705c4adf3646b0d4b230c74c7a381a34389f3127244178791a67723b,batch_005,decay,9,True,False
b005_0408,85cbbf4da64ccfe806ffe79a6dee657abbb786ffb97266d70612143fd2185df0,batch_005,decay,14,True,False
b005_0409,5b4c78e07f71707909bd809d9b72d4681e1d8baa3969b80a005aacf160f06c55,batch_005,decay,2,True,False
b005_0410,d17f4480762c9413a82e86fcae1408a69a708b23716b0a3c3abc790a2cf75f88,batch_005,decay,11,True,False
b005_0411,d6154c1437fa38a5bc225122d9f1e75f4a73d787c8c3d3c0af8e3421400bf707,batch_005,decay,9,True,False
b005_0412,d2b1d19d9d08d5149496ea1502e3e4e27738fb1a6016caa1a534c60fc8ec90d9,batch_005,decay,12,True,False
b005_0413,f478ee4902a94dc6260c097a05a9680eef2cca45e102948cfc3e6160fe5bc972,batch_005,decay,9,True,False
b005_0414,84f60296c564306ae630b3baebf68f3cdc1466ba819e0d8ddcc29f6ee3565ec4,batch_005,decay,9,True,False
b005_0415,13a09beccfb66deda353d1d3457ab91d15d75096f152767868838d13377f151b,batch_005,decay,11,True,False
b005_0416,cf5264c1e28ec7397855251c4433a1bf1ac27aaff7f04d32ef93f7fbd18f2a06,batch_005,decay,15,True,False
b005_0417,ded516eb178d9489a52a05d46fdf35868a9ea964561765ec6fe56dc06cd7f97e,batch_005,decay,14,True,False
b005_0418,4d9f9d4e98b9d2f8645bf090c11799d3e1e84000120e994c22feac79c212bc58,batch_005,decay,4,True,False
b005_0419,e33904937fecfe134ea18061aabbb054e907542289c9051eda379c3496deed6d,batch_005,decay,12,True,False
b005_0420,dd8372b01459f0ceb63fbace9cbd8f4494c9d0a32d21e2c55a8e39c076a6d863,batch_005,decay,5,True,False
b005_0421,02b4a503a97fd7ac82ceaff2939889ef9d5cef5693117754cca3a3ac5b23b427,batch_005,decay,12,True,False
b005_0422,8bcd37add6344883e4563f4d6caad01eb0461a15f44ae0e975f618e7af991186,batch_005,decay,3,True,False
b005_0423,e295ddb114bd623b2674e453b1c6267e261edf81599464ce5355a21482a7732c,batch_005,decay,6,True,False
b005_0424,e7cb57a9b6a6af1ff6c57e46aa470e4d06ee1d6c462f5f7e5b8c920b3c3764ce,batch_005,decay,1,True,False
b005_0425,054bfe991b8dcbb9004538c85245c6c026f4adf72cc92eb308e0e18bc6f3daaf,batch_005,decay,5,True,False
b005_0426,252bc691b7cceec9a1bf0efb85947392dfac75f23ad6f631b8cc0002e7d2df46,batch_005,decay,7,True,False
b005_0427,919e8e590c8eee39d9ce3ee2b377471d0b82f6f08019be608a0efc8ff2e05213,batch_005,decay,5,True,False
b005_0428,4fcd0a4398aa5e3ac667a15e3e8b3c68412cb4f390fbda8ca453a46762813d42,batch_005,decay,10,True,False
b005_0429,0dc1a16c83538e6d1ce96910cbc23934bdd8fc8bd77b5aa4c0ba9b7be8e8e54e,batch_005,decay,6,True,False
b005_0430,c0fd1a13c38e4ca601e78a65e7e868363f0aa0669d55227960a9ae12eb43263d,batch_005,decay,3,True,False
b005_0431,b9dcdd69e48e4822ad86d6598999a2814459383bfc207e81cf4dc8179da6529e,batch_005,decay,9,True,False
b005_0433,1ffbd011de487272684bc73c7545e4a2a50ef4c3b3c5cb2e4f7e3320d61bac0e,batch_005,decay,5,True,False
b005_0434,0488a71fd3f979045391a11e116a950e2070e3427f7335aa7b9a839a902595d9,batch_005,decay,1,True,False
b005_0435,ee4c9499d8778064aac537b4960bfc1032d40a4b0e5f663211bae84ae09daf0d,batch_005,decay,1,True,False
b005_0437,691ecc73055a075c853c2f1c567bcb840b0e99b35b7b6373e523038a357136bb,batch_005,decay,13,True,False
b005_0438,bfa1c64d18eaed88abd387847e3ca44217a4c07bcc985084e022eb150ce2aa56,batch_005,decay,5,True,False
b005_0440,b544416b8994459cad13d4d18a685ce262719377577c8ee5f7e2eb8dd27b1089,batch_005,decay,10,True,False
b005_0441,2dc24c06c91693e7f8dbef9bf8b940c65a68f02010361ad09643709704ecba20,batch_005,decay,1,True,False
b005_0442,82a20e407e845b70761b9d457851513e0df4d4187e7fb6c7c7c6ddb29a7f203b,batch_005,decay,7,True,False
b005_0443,b1609469442279d7add11365d0e0d6f6f38ed5dd2089f668d9e6499144462ab7,batch_005,decay,13,True,False
b005_0444,469a21b59f3d824a3cf30d19084c14ae6a95a99fa4f7f8658fa9bb6d35553ddb,batch_005,decay,9,True,False
b005_0445,fa5c8bbc6db9e9e66f18baa018656f9212d6adc4afdf90fe73c9f2dbc1e30f5f,batch_005,decay,7,True,False
b005_0446,202036021246d720fe2a7f7841c0d6b894380850911393c9a5c3973952d7ea29,batch_005,decay,9,True,False
b005_0447,ca755087f4b97e25ed1c972dc67bad2fd77b9f35d2230555c1acfb552695272f,batch_005,decay,1,True,False
b005_0449,7866277d029f18e4fcb845ed093b622f07e6c7a81be4cb20c071f93b40853d06,batch_005,decay,10,True,False
b005_0450,2c46a619740836f5425720a92322e6d3db1fdc7bc08d023ad34e7920cf924625,batch_005,decay,13,True,False
b005_0451,53db944e932d2651a2d98e35aff1ae7f928a7106e65d5e01136fd6c3f1a6d354,batch_005,decay,4,True,False
b005_0452,fec5a8df21a5aa7f93e6ebeb890cbea0307f3a70ff24005c29776486ad21dca3,batch_005,decay,2,True,False
b005_0453,fdb037104f0ae362ad38a92b080188e2855d1a04befbb347472ccce8ece10fce,batch_005,decay,13,True,False
b005_0454,60df0e400c23c216e6ed8b60c49bd63f10d98bc424bedc419931657a5c5aa207,batch_005,decay,15,True,False
b005_0455,73f1a60d00844e8ee36bbbf33e00600564e58f82fa0bc78b1cd531bab36a32dd,batch_005,decay,13,True,False
b005_0456,c95f4e2d5a9c224a7f11e2c7d93939cb47829ea818b6be5d726097f266a30e1d,batch_005,decay,8,True,False
b005_0457,e15816304e566d35ba824cc55d5aef9fb90f89af7c1f0ae39b701de01cee7d7d,batch_005,decay,5,True,False
b005_0458,ab57ddc1047e61d10f89c18e9e87d42587cf7409c2d17c3fe83b05b082d3654e,batch_005,decay,5,True,False
b005_0459,fdfde42e4c8471662d3e48c8d2e8761566d9954d64f874468a21d148baeb1c48,batch_005,decay,11,True,False
b005_0460,1c7c87ab98ee8496076ef9a0ec201f38dfcb8d57f1d17813a9377e1fe6fa2ae9,batch_005,decay,2,True,False
b005_0461,dd8ad745fa0f72788feac133a6238441b9a320bd9abe49865daa5ac9ea6c943e,batch_005,decay,8,True,False
b005_0462,1839ff753e2af8b05f94523969928dafe69e17ae43c2ade51dcc50dc616f4c7c,batch_005,decay,12,True,False
b005_0463,70ff38c87d40d6d0120b6f897fc471fa2de5e77a720e7326c428c3d156930b8c,batch_005,decay,6,True,False
b005_0465,28c50cf66c6782cd5efe39890b476705f50090c5a7292cb4ce64468d67d234f4,batch_005,decay,10,True,False
b005_0466,1e42be0b78650b2c42b746b888da73fea01e0d1922a50f4c147422990c7bddd7,batch_005,decay,10,True,False
b005_0467,a945fd572a6a5ede16eb6a422a51822e6239b349680df7644107f5590534e995,batch_005,decay,11,True,False
b005_0468,f3eb776fb200e3f745413d84213dc264f367b8ab15775c3e8f54a754f653b4ec,batch_005,decay,11,True,False
b005_0469,1c0d43c57dbd156988afb9e8f33aee374d202e1bfb63d7cd9e0e681735516030,batch_005,decay,9,True,False
b005_0470,45a84a777233c4357a356618293b07b63e47a3c156a8edf9d8494b7453ce75ac,batch_005,decay,3,True,False
b005_0471,bf2a8ddc3a6b281fa0456d6f6c8744691f53aa84e1fb4dcce1787ed184d39650,batch_005,decay,10,True,False
b005_0474,e3c79d0c3b4c71b9d483e94c91352448c6f3ef7720579042f8dd0b155e014533,batch_005,decay,4,True,False
b005_0475,4cc60f03df737bf8a98f04684af9dd7ade3fb1b950ef401a4f85265197d0df8a,batch_005,perturbed_iso,11,True,False
b005_0476,0b3c8a3aca1be574c6949ef20179674abce6f6b67c9feffd2cf1ffe681d8cd93,batch_005,perturbed_iso,1,True,False
b005_0477,458d95396ff6ed55a39ffbbe2d00c64914772de8df60b00e40b1dc3944737998,batch_005,perturbed_iso,7,True,False
b005_0478,88f53b602be3afc7faa34f6838d7aa2cf1272916f7f6e97d7ce59efa1b29381e,batch_005,perturbed_iso,6,True,False
b005_0479,8d154b9700f3d6aa025f55f744b0bdcc4e5076455de12647d5e30b9dd071b21f,batch_005,perturbed_iso,6,True,False
b005_0480,f3a7c77e3b5a6bda89f8c0dba87fed96a1d9f6c08d5c26a6147cfe56428dfada,batch_005,perturbed_iso,5,True,False
b005_0481,d01bc4d086741c33761c06ae86b783fd5f754333b5458d62f2c70fb9e087296b,batch_005,perturbed_iso,3,True,False
b005_0482,fa6e56b025e8734867b3818c31eed7e9fafde440b2f5c8c9447aff9b3fe236f5,batch_005,perturbed_iso,4,True,False
b005_0485,95a21e1e8dc296ca0ff8dc1af08c3ba07fe1813dfd9310b7f73163c8977dccfb,batch_005,perturbed_iso,2,True,False
b005_0487,79e5e545966b8bdd76537810da7d7946d98e581b2d337934dfe8ae7de6e9ebe0,batch_005,perturbed_iso,5,True,False
b005_0489,68a1f90b1c7d0b74aa97b1065153c6113f2616dfe37d8b2376764201e24942f4,batch_005,perturbed_iso,8,True,False
b005_0490,ff58d8c3d0069615be9b9079e90edbdefac4aeb4305f160ced0de7e0ff0b62ba,batch_005,perturbed_iso,11,True,False
b005_0492,c4cbd3aa3da44b4ffb6dfc9eea57922383ee18f73e48c887ce3875d43a9b34d8,batch_005,perturbed_iso,12,True,False
b005_0493,32fbc36e034e4113eadf5834befd78d2cfdc5abc8a146a932c56c53d2405d8ff,batch_005,perturbed_iso,4,True,False
b005_0495,9daa35b7ece2fd83935ba9b062972176409643e0db316e90c9c822bad7c24440,batch_005,perturbed_iso,2,True,False
b005_0496,9a504b8844bf86e518f8d8c96a5f82e865a3324b026ae5879362a30f913017dc,batch_005,perturbed_iso,12,True,False
b005_0498,e0742d8237e5489119a7c468f654e106ea399387ab09262f484b7cd34bd5a4f4,batch_005,perturbed_iso,8,True,False
b005_0500,67755216bfdee2d600960043867f56494ea85fa893cdf6b3b1d2766a70465b2f,batch_005,perturbed_iso,1,True,False
b005_0501,25bbec22e53708d795c4cb12e607598fb312e1ba8228f0ba09f360b9f009c065,batch_005,perturbed_iso,4,True,False
b005_0503,09468d59af49fc29d709acce09d86929401dd524d06b39e78b4f051f15f32a7b,batch_005,perturbed_iso,5,True,False
b005_0504,59228f83d4b4256be4404e92390570b1bc76331ac0eea493a6efc7f6e794f71b,batch_005,perturbed_iso,3,True,False
b005_0505,94ca4b372e18c294dbd84b3cf1a17fe1b7cdb2650a439b9d480efb46ca509ee5,batch_005,perturbed_iso,1,True,False
b005_0506,416f8fe4c2026d6e3ccfb30049bd68c61ad4d288ea1bf5b05aca272a6ebce4ec,batch_005,perturbed_iso,6,True,False
b005_0507,16dcdab055b5e2aa903b2ee6ff19b166c6eeedd7a8cc0cf9d51e446078c6c3dc,batch_005,perturbed_iso,2,True,False
b005_0508,02f8a9278debfc5f6782f4fc7974e1bffc0e626a303c1825c80c491df28f3b24,batch_005,perturbed_iso,9,True,False
b005_0509,5db1408a070f688fae7b82d3469b3873f102a16b6913e63e5eb75dfa292c4aa1,batch_005,perturbed_iso,5,True,False
b005_0511,bf80ee443d54387e910cb76f0009ba218fdca527feb320115613b93d3db51384,batch_005,perturbed_iso,4,True,False
b005_0513,abad78157c714780976e0da8d05e99596d313aa60967d8ec9842d8ecc709b78f,batch_005,perturbed_iso,9,True,False
b005_0514,496276c9c6619c4e0dc528a886774388c74aa842c3e69a6e9da3b7efabea390a,batch_005,perturbed_iso,3,True,False
b005_0515,e8ce932d76b08c552f2b124aeb4000e4495cce5b58eedcdd81cc67d34c833ade,batch_005,perturbed_iso,9,True,False
b005_0516,208534b393b223d0dc44cfc616c58c2964c4c41a352f3607a880ada2693d3245,batch_005,perturbed_iso,1,True,False
b005_0517,430d9f9f192a670f00d19e1bd4bdb02f919e2a5b18ef09f3d689427245950952,batch_005,perturbed_iso,9,True,False
b005_0518,37d99f29d04906f4a7ca10c2e2b1eb99b4ba177f526d745e0858a084e947ecbf,batch_005,perturbed_iso,8,True,False
b005_0519,260456971dcbffc015aa46a829f6a02a5a74fc76927b68bff10ee491a04fcd78,batch_005,perturbed_iso,2,True,False
b005_0521,81aa61bcdbd0922506a06c11705448608eb2c12e4273e7ec76d23ccf7536d1bb,batch_005,perturbed_iso,10,True,False
b005_0522,e9e30bde9f3b0d2d6e9e233a52ace3661bc92bc3161e28392960eeede1cda03c,batch_005,perturbed_iso,7,True,False
b005_0523,40d0508fff7f07544b8538d1787e6ef9ec7407557a89c3a511a0a4693e965217,batch_005,perturbed_iso,1,True,False
b005_0524,acee99c268c67bd8e429669e430a1e59624114b41f98697fcff1754ca8f7de62,batch_005,perturbed_iso,3,True,False
b005_0525,aeee2a40938e343e290023d649c9ebcbaf47863359dff58f82ad4e3f2b73185b,batch_005,perturbed_iso,1,True,False
b005_0526,c2e817293fd8ae457023fe35ece285b25c226a168cb611f6bd321484be9d0fef,batch_005,perturbed_iso,3,True,False
b005_0528,7620ca11a4108f881d07f0bd8eeb2f61b72c391e9c09feb839e1d4b770acd971,batch_005,perturbed_iso,5,True,False
b005_0529,12cfa14ad30d29657df3abde8c86c1d40ee7012806a25a491ae9e78922fd6ed2,batch_005,perturbed_iso,10,True,False
b005_0531,bb19a6adf7f756c2e2aab4b9345decd408839d931510efa1a60f9350cceeb818,batch_005,perturbed_iso,8,True,False
b005_0532,e89b7a2f95c799a78f0977b55e450290f5efafb9b0d78a96e5b2f07c42111208,batch_005,perturbed_iso,3,True,False
b005_0534,11806b925065afaf516dded009c6af937cf6e2110381437725ef46f8549c3fe2,batch_005,perturbed_iso,11,True,False
b005_0535,1f555c766a8115affa291a24fabaf011d7402625e823f53e95b32bc8f77839c2,batch_005,perturbed_iso,7,True,False
b005_0536,49dc850e33d783439f09f31e12d15e89fb31bae687c838df46d4aa837f99502f,batch_005,perturbed_iso,1,True,False
b005_0537,a6b820fcd44a0a93d7df25cbcdf68089a82ac4cfa7cc06ae447b57cba3b9d069,batch_005,perturbed_iso,5,True,False
b005_0538,0cad214e1414c41cbc37f83a7bc29bd9611ce0b8f623f399b23de15083bca30c,batch_005,perturbed_iso,1,True,False
b005_0539,916543c07811c786af8c0364a0dd96d71f23e24dad3e7b713679cd147709af4c,batch_005,perturbed_iso,3,True,False
b005_0540,03b4a6436bcf015663638820e2658ad1b4634d849a29c405f7e7302780ef7129,batch_005,perturbed_iso,3,True,False
b005_0541,3ecc109fc1d3b4995a2e98c476e9e6cc93d657898dc32d253ff14663e3a20986,batch_005,perturbed_iso,4,True,False
b005_0542,f0cb5d442a2c3d3f0d032ad15150548ac09b7f6c0a799c779933b34fcbc1cb4f,batch_005,perturbed_iso,3,True,False
b005_0543,ce3a679e0773138dcca3e5ed4261b369ffa330f6dda8708f7c46d16895473379,batch_005,perturbed_iso,3,True,False
b005_0544,665b1e8754e476778f59530f0820669efc9d9bcf26d9298067e06cb0ba3e1862,batch_005,perturbed_iso,4,True,False
b005_0545,af8c0de5c7340649c8e1a5677ab63b56910cdce70e7a2d1c7a87448ab5336393,batch_005,perturbed_iso,14,True,False
b005_0547,7b824230e04b7f5db13668060e3665ba1de823f404e0f20c79587b327bb16ec1,batch_005,perturbed_iso,3,True,False
b005_0548,51713315251ed42aa33146c61cf9b7a4a0d0f41532de22c9f193b4342b535521,batch_005,perturbed_iso,5,True,False
b005_0549,af995422c8e43a0d4a970bfa094658353b6414911bd40edd807e5a24d7e9be17,batch_005,perturbed_iso,12,True,False
b005_0550,512e34ae96d23c3fdd034df3df78de1c337e389bf93215ff744a51ddad6d5963,batch_005,perturbed_iso,8,True,False
b005_0551,b2ed38c52c23b56cfa4ce54a0158a36496d05093ea3ae7746c204fed048f9fd4,batch_005,perturbed_iso,10,True,False
b005_0552,407acae96c8ecf105f6360065d304b9b54c3f9deb44709cb056c989216011031,batch_005,bilinear,15,True,False
b005_0554,1dc7132eeee3b00a8b97744d5f7b2ce25ee1e5b9585eb8079cacbd6389068fb2,batch_005,bilinear,8,True,False
b005_0555,c2c001202a8c28c746d959710863eac06ac82ced0c8dca50f7a3f84fc3016514,batch_005,bilinear,9,True,False
b005_0557,45d31a356d8f8f1e5d58fc21b00971d11967d982e6b69d1b1fb1edc4d8dd75ad,batch_005,bilinear,7,True,False
b005_0558,8dbba299246eda7404a091a6f2a42feecd4cf165bb99049313415dbd004b2050,batch_005,bilinear,12,True,False
b005_0559,2cb4bf25ab033f514f5e44667253599d752a36c9bbf520e8443d1f27d855f5d9,batch_005,bilinear,6,True,False
b005_0560,a0c14c90e07b77c6c0c4c5377737c10363967a2cd05704b676659e7ba7ec8554,batch_005,bilinear,6,True,False
b005_0561,cde241fdf68803422b96faca8abdd511d5d30d58431b6b25ab546fefa980ef84,batch_005,bilinear,4,True,False
b005_0563,11389e417774581855600f06710b1cd4ca36349c94fb3a618632194acb8bb3e4,batch_005,bilinear,13,True,False
b005_0565,e0972ac40e920e243358190ed8fc04ed14175f4d89da09987ca77d21d82e24d7,batch_005,bilinear,8,True,False
b005_0566,603ef30490526fd891951527c1bb0e736184bfe7b455224d62dcfb9376a38159,batch_005,bilinear,4,True,False
b005_0567,5729b4d5aa7017ff45466114d0231f7b2a575d022e1c888a707cd5b7a43231b1,batch_005,bilinear,1,True,False
b005_0568,e6605607f89f69822009cfd6e2c71c4c837264a332d18be582234f009b8b1761,batch_005,bilinear,10,True,False
b005_0569,8d0f5ba8fae0269664b49b029a6fd176943cd3ece6b2cde01725c50acf3a2ed3,batch_005,bilinear,4,True,False
b005_0570,d685d5a69fcc4bab9d14944e095ff2fe10821a805d30307bca334983eb4bc652,batch_005,bilinear,1,True,False
b005_0571,9e0cd19083a3f8979b1ccd5a1e2c94f584cd19b29bb2f8090e1b1f5bdf66f6ec,batch_005,bilinear,9,True,False
b005_0572,10f4acd7ecb8c2e4eb0c7c20f62796e37bff40389f067d2b54a6a146446d387f,batch_005,bilinear,6,True,False
b005_0573,84f99d131b63c203b08bdf883e7ed257cf5de222b66fe142e0b1ce336b0e328d,batch_005,bilinear,7,True,False
b005_0574,4e27252ae3d82a4360b94f87627f1f360f354c1507db9e65fdfe6a6ba4a0266b,batch_005,bilinear,12,True,False
b005_0575,9aa939144617450b8ff78176a232017a36512936ea166fd37bdfcd0b6c06d95d,batch_005,bilinear,3,True,False
b005_0576,c9d110cdd796a6ceafeac10d508c70cf5906fd1c50d0ee62375671379d46dd7a,batch_005,bilinear,8,True,False
b005_0577,89dc962c47ff3e9102e058248e3f47149aad2aa1fc355492045b65bbe8dc3923,batch_005,bilinear,6,True,False
b005_0578,298bc4cd884624f9a62a0e52c0cb9ff830158ddd72438575f9104b6cb39ba904,batch_005,bilinear,7,True,False
b005_0579,7fb438949d0eb29ebdd210f78203d8d86b230990f1edfbe8821067113fc4792d,batch_005,bilinear,3,True,False
b005_0580,d830373e7a1ced5f0e9557533ed0a88e8a96c414e1c1e471729f5aed5590abce,batch_005,bilinear,3,True,False
b005_0581,a600ef064b2492537add7991e0f84a2f05a8f99aa76db76af216c7c3141b0923,batch_005,bilinear,2,True,False
b005_0582,83215b075995162d9b3022bf517a28c6505ef7a5558ec2b43e7af0dada594857,batch_005,bilinear,5,True,False
b005_0583,6de7f08e8a097a56902dd07986c4a200ad4750a1829b80436de10e61cac5d4a0,batch_005,bilinear,1,True,False
b005_0584,5c145c73b58afdb271e76512b612e9147c6a963d23a9b257eb83d372c5a39718,batch_005,bilinear,11,True,False
b005_0585,efdcea39ada92fb72e19ea5a805fb016a3456258854219ba4c971d603cc202c6,batch_005,bilinear,15,True,False
b005_0586,987748434d72e8ab0a8da0e2ebbead4e5ddd833420d7222dc4f9fdc6a291d033,batch_005,bilinear,4,True,False
b005_0588,36f4a99c3066fb990f86cca0c0c331b270b3b6688a7c0d46818908f1e8bd298b,batch_005,bilinear,10,True,False
b005_0590,123995ae2240ad20be0745850831b3b3ccd0dccc505dafe469aaaab595bb5396,batch_005,bilinear,2,True,False
b005_0591,e16f2cf138facf560a80735296dc81181b7daa8cc9be2476a364fa46054337e4,batch_005,bilinear,4,True,False
b005_0592,542b137ad838f734ed94b3137c68ee0de05921f0ba3bdc057191bc75945d376c,batch_005,bilinear,12,True,False
b005_0593,93b3e779e4df531ade2d4c5dc25778afa6c6a7dc1518c32435c97ef04b519de3,batch_005,bilinear,4,True,False
b005_0594,79addc25355d96070d9f4dbcd60dc1931137b1d4a972a39eaa234ba0436071cd,batch_005,bilinear,2,True,False
b005_0595,65a569119d515e140f05b214bacd08e112b70cb5263b469ddfe2a432a2cc3958,batch_005,bilinear,2,True,False
b005_0596,02c5b4cea8a7f8d0326d192e2b3c0b71ed63f83462872432e55bbace86e406ec,batch_005,bilinear,7,True,False
b005_0597,f02da7fd0ff215fad2bd931e2104cf90c64bb824879796b47af7303e1361ead8,batch_005,bilinear,9,True,False
b005_0598,6aaf3c3aeb09c3ac925f73bf7f2a8b79300f4c219e3eac2b505fcd2d027b3a1a,batch_005,bilinear,11,True,False
b005_0599,2f49a3bd3fa1331d4e1e7d5abde19ff5df550d22ea271d2169b66e1022c71b19,batch_005,bilinear,3,True,False
b005_0601,7cadb428102b45cfe0b5b97297c1909c1ccde61b93829d3b2589c511d68f5e6d,batch_005,bilinear,13,True,False
b005_0602,c2dbab5d9111fca735228a56b75831723834bca2e759024130429f98ffdd2f21,batch_005,bilinear,14,True,False
b005_0604,99793b05b17ebb51858110160f5ba6eef1a2801d9958130556332250d90a4d1a,batch_005,bilinear,13,True,False
b005_0605,3d2bde91f4b9fbe882b7c627e2f5cbefd515eb7243ad3cbee85aa6abad5e9619,batch_005,bilinear,1,True,False
b005_0607,de84f8c7126fb833ed169877af5a41a38106e45915dde3164ec345115b2673bb,batch_005,bilinear,1,True,False
b005_0608,857cd921c5c18b9582dd35cc0acb84ae53c5d2e537dcde4cdf39b2231ca10968,batch_005,bilinear,11,True,False
b005_0610,494713b2a11c221a4b6b85fd5eac30f91d95e94a024c441a86ef46fe1b047f1e,batch_005,bilinear,7,True,False
b005_0612,19211c8e9a928558b42278b7bcb5f34db7246d40baf51c36cbecfd49a8ae5773,batch_005,bilinear,10,True,False
b005_0613,f2b0a7e68f99caf7f2d3ac6c08f489be159798eb054aefa7ee5d9ef9d82f12e1,batch_005,bilinear,4,True,False
b005_0614,b09af298ce173a113754d7496e1567d734d38c1a79b6d21a61abedb0ab5e70da,batch_005,bilinear,5,True,False
b005_0615,7c3398f3899fcf54afc16057c5b72147a5a0c0c02f7b5f99d84ececb7bb5f4ff,batch_005,bilinear,9,True,False
b005_0618,13be896e4e44ac5a85142e19cab16be98383db1505cac7322f52e5d316b7c1d6,batch_005,bilinear,12,True,False
b005_0619,5d8c1f39b395ba81b7d358a557290bdf32ae9cf9cb146281bdd4160c7f276c7c,batch_005,bilinear,3,True,False
b005_0621,78c333b8d8449f7cb71078ccb2001a79fb10dd7fac0dfa8c5d8e28861b4d25f8,batch_005,bilinear,14,True,False
b005_0622,780c296c1722f5c45bdb236af67debc10f0b3e5b7b288c3ff56f05c77b3b3e74,batch_005,bilinear,14,True,False
b005_0623,f8d8ef2ece5e47d43c3cabe11cae3af49653829fe5302425f0d3366d3731bfaf,batch_005,bilinear,13,True,False
b005_0626,056a923c812da53b89a1edab52a670b505e384386e4ab3f5da8ed5a3fe4b9c44,batch_005,bilinear,9,True,False
b005_0627,be763a3c6d0ede325fa90adf5d05e13e5567759af4146ea3091f059b7325438e,batch_005,bilinear,10,True,False
b005_0628,468712e2a2cfa28bbfa96ee8a5051663b180b5f3c9723dc1e5de97f77861e10a,batch_005,bilinear,10,True,False
b005_0629,468a1e616ee184e0dc67acb04ea98fdaf974fe33c5906a1d7964bde5e6dbe445,batch_005,bilinear,4,True,False
b005_0630,798efcfd823281779200c24b091f02058a25f648672651941fa5febcfd481c6b,batch_005,bilinear,2,True,False
b005_0631,93145b855b230772dd90793acbd8178a098b4fc3fff94eb8bee328917ab18cbd,batch_005,bilinear,14,True,False
b005_0632,7dfd6001f893fa215975c846a322c29bbc1d85aa2d4d0e45d8f78fe123b308d4,batch_005,bilinear,12,True,False
b005_0634,3e4e5cd84a861b9a0be242f81debf7d0bd6cb11afbc53f9171166820dcad98a7,batch_005,bilinear,13,True,False
b005_0635,9750cf429e938afbf5521b8bf44ef9e16ba9cbb080b2c0a41989e6a3de161d01,batch_005,bilinear,10,True,False
b005_0636,ffb71b711beb2d8ec4ed1e26e5127551d814984115541c7508a0f5a06c317bed,batch_005,bilinear,8,True,False
b005_0637,0f1e86c0dcb0319466cc6170ac1fc80e79a0a86f3cec74ed0946ad92c0c9dd55,batch_005,bilinear,10,True,False
b005_0640,e1d4ce85ea09b6c71f286c70ac29a33a42548e1db46c9d5c3e010c9f5ac7243a,batch_005,bilinear,5,True,False
b005_0641,e9a357d33c601c246d2ce0e18ec430904e386ea9706c04b3583c3133cb4f8540,batch_005,bilinear,4,True,False
b005_0642,1a1f3dfe6d82f4fcb62fd24123319262ae3473659b2b7f8391738de83206c5a4,batch_005,bilinear,12,True,False
b005_0644,bf783c7386dc8958835f9751e22441e5de75f41d796716a07dd333a689b29b4d,batch_005,bilinear,1,True,False
b005_0646,ffe9fa61dc7f9c04875cc36b45b5c957d7781d09c438f3f4d02d874291303538,batch_005,bilinear,9,True,False
b005_0648,fd9bd7cc9f4c89ac3e01f5e1bb5200a850b5dbf00515b643c2457dec52232498,batch_005,bilinear,3,True,False
b005_0650,e7afe4e7545292d2c7cd00be7fbec7959fa856022b4a1d44b2b408a173e36824,batch_005,bilinear,2,True,False
b005_0651,5075fdd99ae95f63d6784afd7a0201901a442126623a4b2383ab4f1821791b64,batch_005,bilinear,14,True,False
b005_0652,887dae2264eb764d1bcd01900476d5022cd780ce11eb914bbb359cdafa47a38e,batch_005,external_fire,9,True,False
b005_0653,8e36f78d61300d01073f3c41ad18578d89c83e7c1d4cb195ece722eeca0c0470,batch_005,external_fire,13,True,False
b005_0654,f8137a74d09f03b8076f4807240d93fd810b7c06cafdbf1060fda00471964f5e,batch_005,external_fire,3,True,False
